,3.0,3.6,4.3,5.2,6.3,7.6,9.1,10.9,13.2,15.8,19.0,22.9,27.6,33.2,39.9,48.0
23,0.24940125435897909,0.20287631120233648,0.21582249280229143,0.3815451353294187,0.47797728831319675,0.3639457911076386,0.3283266376675002,0.4202917782451243,0.39517290100028535,0.22629884162184416,0.23419721675077756,0.3487269072294653,0.32177592487102297,0.2605250184730976,0.2833311575691472,0.3720554114692457
32,0.2105213441639452,0.2123893321989971,0.21502974690084725,0.2186525967099457,0.2250508892669985,0.2438906979435754,0.256888399143721,0.21835516359884655,0.2557313552085473,0.5250983260251948,0.4853779462641105,0.15358964678969056,0.255523408147317,0.5399958250514609,0.533202881283476,0.3063442480852392
35,0.3094176523937416,0.31431206709439796,0.325680299021945,0.3519031466701257,0.37461499347942984,0.3758229964172263,0.3870944226312131,0.43104681123636607,0.4209524470704726,0.29546444325203525,0.272116842369075,0.28784559077626753,0.26367912135275856,0.2270918555280547,0.24721364847807104,0.34063185009970276
36,0.2708168554953832,0.24954304613338366,0.2390070925457703,0.2467403991944551,0.2675669229441734,0.3137583919642999,0.33025391789968694,0.3059256689104239,0.29875603884074275,0.30146640622742904,0.30997901288749774,0.3225295982425129,0.3234859425117747,0.30754399260035464,0.36991122328382936,0.5564309865059478
37,0.22382858627085178,0.1965872119989268,0.2131576531021029,0.3378539234082033,0.4206835892886791,0.42402440251474616,0.4030905257839272,0.36620738841908546,0.3352836422312103,0.30922106636382857,0.2998459617245925,0.30291109967193813,0.3314832469035389,0.37746785674303945,0.37807840230892975,0.32934647912959925
50,0.25194461336931484,0.22812972492613168,0.24719666606922014,0.378694673036856,0.45575711023863236,0.40840610424251245,0.3917838138147073,0.41937034101352716,0.39965768718723743,0.3253760306182269,0.2696558438067362,0.22820953658995352,0.24979739614850233,0.29413408609231456,0.31788367438083803,0.33364351301946144
53,0.2748584432094725,0.25833694944746266,0.26736440032043246,0.33902446967982747,0.3856200757372601,0.3907780312097195,0.3951953161894823,0.400542774669881,0.37981169713332563,0.2676610932922682,0.25904002279900457,0.2997654386754935,0.3041066480216811,0.303390735318393,0.3293040416157202,0.3807570344651545
55,0.20061556886426513,0.21682279196360502,0.26415325312445315,0.40466073178894907,0.48832619594988946,0.39068543830854113,0.35756823084410433,0.4292201410672659,0.4078928475580727,0.28956849530018847,0.24880437899707006,0.23386255092921526,0.2480876559443746,0.27338182949334633,0.3128767023999806,0.3704040437314784
57,0.21397661286938807,0.16379073351088602,0.17935531479361902,0.3590266971625983,0.4663984528106715,0.4246258910821855,0.41915697518934847,0.46789575861925126,0.44392067519319683,0.2928579792528421,0.2580240469649787,0.2562914793894009,0.269361738662802,0.28550713810506567,0.2968065845587451,0.30467332648507145
59,0.3272430985855077,0.2802658547196003,0.26421198010356267,0.2952712570814092,0.3365548024460133,0.3867718818036243,0.41618373846220746,0.4102695633622991,0.3713623236582636,0.2991211457458971,0.28086742065318154,0.2887854701649325,0.3155443161424113,0.3495738602038621,0.3519376862086548,0.3176583185859376
63,0.09747862853388314,0.03663341576429367,0.10353579120687706,0.5217274398475343,0.7512342874439456,0.4851344442521272,0.2934494633123323,0.19535610863685002,0.1497112019569993,0.11728951086731385,0.09985830230220526,0.08504510753852687,0.08297807130611266,0.1045394962818535,0.2121080981202459,0.4768012686074924
67,0.22249603463173961,0.20991970423100653,0.232582788868802,0.35202584407739,0.4200449884348643,0.35989958164384184,0.32856771698594334,0.3257839234823828,0.332669410197781,0.34681804727846727,0.33791902244509464,0.294326835155841,0.3160178094060441,0.37930610010878746,0.39773822939521764,0.38729763776141185
69,0.2842313989610591,0.2629047625499931,0.27426876101740016,0.37406758721466676,0.4301134291018854,0.31895745017086413,0.2785380325672146,0.3365888977623764,0.34339251355425077,0.3221319962808478,0.3103007472019701,0.3059923364634701,0.34328464597226027,0.42403815816991974,0.408513230936709,0.2868686741753611
