,A,B,gates,depth,2-gates,Gates
732,63,241,582,404,106,"Counter({'sx': 249, 'rz': 205, 'cz': 106, 'x': 18, 'measure': 4})"
733,63,249,575,397,106,"Counter({'sx': 249, 'rz': 199, 'cz': 106, 'x': 17, 'measure': 4})"
734,63,251,582,403,108,"Counter({'sx': 252, 'rz': 199, 'cz': 108, 'x': 19, 'measure': 4})"
735,63,252,571,393,106,"Counter({'sx': 249, 'rz': 194, 'cz': 106, 'x': 18, 'measure': 4})"
736,63,254,561,399,108,"Counter({'sx': 243, 'rz': 186, 'cz': 108, 'x': 20, 'measure': 4})"
737,63,256,571,409,110,"Counter({'sx': 242, 'rz': 194, 'cz': 110, 'x': 21, 'measure': 4})"
738,63,261,568,408,110,"Counter({'sx': 242, 'rz': 191, 'cz': 110, 'x': 21, 'measure': 4})"
739,63,262,565,402,108,"Counter({'sx': 243, 'rz': 190, 'cz': 108, 'x': 20, 'measure': 4})"
740,63,263,571,409,110,"Counter({'sx': 242, 'rz': 194, 'cz': 110, 'x': 21, 'measure': 4})"
741,63,302,560,399,108,"Counter({'sx': 243, 'rz': 185, 'cz': 108, 'x': 20, 'measure': 4})"
742,63,306,575,400,106,"Counter({'sx': 249, 'rz': 199, 'cz': 106, 'x': 17, 'measure': 4})"
743,63,317,564,401,108,"Counter({'sx': 243, 'rz': 188, 'cz': 108, 'x': 21, 'measure': 4})"
744,63,325,565,404,110,"Counter({'sx': 242, 'rz': 188, 'cz': 110, 'x': 21, 'measure': 4})"
745,63,334,561,401,108,"Counter({'sx': 243, 'rz': 185, 'cz': 108, 'x': 21, 'measure': 4})"
746,63,335,574,397,106,"Counter({'sx': 249, 'rz': 198, 'cz': 106, 'x': 17, 'measure': 4})"
747,63,336,565,404,108,"Counter({'sx': 243, 'rz': 190, 'cz': 108, 'x': 20, 'measure': 4})"
748,63,337,576,399,106,"Counter({'sx': 249, 'rz': 200, 'cz': 106, 'x': 17, 'measure': 4})"
749,63,342,560,401,108,"Counter({'sx': 241, 'rz': 185, 'cz': 108, 'x': 22, 'measure': 4})"
750,63,345,574,397,106,"Counter({'sx': 249, 'rz': 197, 'cz': 106, 'x': 18, 'measure': 4})"
751,63,346,578,400,106,"Counter({'sx': 249, 'rz': 202, 'cz': 106, 'x': 17, 'measure': 4})"
752,63,351,575,395,106,"Counter({'sx': 249, 'rz': 198, 'cz': 106, 'x': 18, 'measure': 4})"
753,63,353,577,397,106,"Counter({'sx': 249, 'rz': 199, 'cz': 106, 'x': 19, 'measure': 4})"
754,63,354,564,402,108,"Counter({'sx': 243, 'rz': 187, 'cz': 108, 'x': 22, 'measure': 4})"
755,63,365,575,398,106,"Counter({'sx': 249, 'rz': 199, 'cz': 106, 'x': 17, 'measure': 4})"
756,63,380,576,399,106,"Counter({'sx': 249, 'rz': 199, 'cz': 106, 'x': 18, 'measure': 4})"
757,63,383,559,397,108,"Counter({'sx': 243, 'rz': 183, 'cz': 108, 'x': 21, 'measure': 4})"
758,63,404,562,400,108,"Counter({'sx': 243, 'rz': 187, 'cz': 108, 'x': 20, 'measure': 4})"
759,63,406,574,392,106,"Counter({'sx': 249, 'rz': 196, 'cz': 106, 'x': 19, 'measure': 4})"
760,63,411,565,404,108,"Counter({'sx': 243, 'rz': 190, 'cz': 108, 'x': 20, 'measure': 4})"
761,63,416,574,397,106,"Counter({'sx': 249, 'rz': 197, 'cz': 106, 'x': 18, 'measure': 4})"
762,63,419,566,406,110,"Counter({'sx': 242, 'rz': 190, 'cz': 110, 'x': 20, 'measure': 4})"
763,63,420,577,399,106,"Counter({'sx': 249, 'rz': 200, 'cz': 106, 'x': 18, 'measure': 4})"
764,63,421,564,404,110,"Counter({'sx': 242, 'rz': 188, 'cz': 110, 'x': 20, 'measure': 4})"
765,63,424,562,405,110,"Counter({'sx': 242, 'rz': 187, 'cz': 110, 'x': 19, 'measure': 4})"
766,63,425,564,405,108,"Counter({'sx': 243, 'rz': 189, 'cz': 108, 'x': 20, 'measure': 4})"
767,63,426,584,403,108,"Counter({'sx': 252, 'rz': 202, 'cz': 108, 'x': 18, 'measure': 4})"
768,63,428,578,402,108,"Counter({'sx': 252, 'rz': 196, 'cz': 108, 'x': 18, 'measure': 4})"
769,63,435,577,395,106,"Counter({'sx': 249, 'rz': 199, 'cz': 106, 'x': 19, 'measure': 4})"
770,67,69,576,396,106,"Counter({'sx': 247, 'rz': 199, 'cz': 106, 'x': 20, 'measure': 4})"
771,67,74,575,397,106,"Counter({'sx': 247, 'rz': 199, 'cz': 106, 'x': 19, 'measure': 4})"
772,67,77,587,405,108,"Counter({'sx': 252, 'rz': 202, 'cz': 108, 'x': 21, 'measure': 4})"
773,67,81,572,393,106,"Counter({'sx': 247, 'rz': 196, 'cz': 106, 'x': 19, 'measure': 4})"
774,67,82,576,395,106,"Counter({'sx': 247, 'rz': 199, 'cz': 106, 'x': 20, 'measure': 4})"
775,67,83,565,404,108,"Counter({'sx': 243, 'rz': 192, 'cz': 108, 'x': 18, 'measure': 4})"
776,67,84,566,406,110,"Counter({'sx': 242, 'rz': 190, 'cz': 110, 'x': 20, 'measure': 4})"
777,67,85,561,399,108,"Counter({'sx': 243, 'rz': 187, 'cz': 108, 'x': 19, 'measure': 4})"
778,67,93,575,396,106,"Counter({'sx': 247, 'rz': 198, 'cz': 106, 'x': 20, 'measure': 4})"
779,67,98,571,393,106,"Counter({'sx': 245, 'rz': 194, 'cz': 106, 'x': 22, 'measure': 4})"
780,67,99,573,396,106,"Counter({'sx': 247, 'rz': 196, 'cz': 106, 'x': 20, 'measure': 4})"
781,67,104,564,401,108,"Counter({'sx': 243, 'rz': 190, 'cz': 108, 'x': 19, 'measure': 4})"
782,67,106,585,406,108,"Counter({'sx': 252, 'rz': 200, 'cz': 108, 'x': 21, 'measure': 4})"
783,67,107,574,396,106,"Counter({'sx': 247, 'rz': 197, 'cz': 106, 'x': 20, 'measure': 4})"
784,67,109,575,398,106,"Counter({'sx': 247, 'rz': 199, 'cz': 106, 'x': 19, 'measure': 4})"
785,67,113,575,397,106,"Counter({'sx': 247, 'rz': 199, 'cz': 106, 'x': 19, 'measure': 4})"
786,67,114,568,410,110,"Counter({'sx': 242, 'rz': 192, 'cz': 110, 'x': 20, 'measure': 4})"
787,67,115,563,403,110,"Counter({'sx': 242, 'rz': 186, 'cz': 110, 'x': 21, 'measure': 4})"
788,67,117,564,405,110,"Counter({'sx': 242, 'rz': 188, 'cz': 110, 'x': 20, 'measure': 4})"
789,67,165,564,407,110,"Counter({'sx': 242, 'rz': 188, 'cz': 110, 'x': 20, 'measure': 4})"
790,67,166,577,395,106,"Counter({'sx': 247, 'rz': 199, 'cz': 106, 'x': 21, 'measure': 4})"
791,67,198,717,446,138,"Counter({'sx': 320, 'rz': 235, 'cz': 138, 'x': 20, 'measure': 4})"
792,67,199,570,392,106,"Counter({'sx': 247, 'rz': 193, 'cz': 106, 'x': 20, 'measure': 4})"
793,67,233,585,403,108,"Counter({'sx': 252, 'rz': 200, 'cz': 108, 'x': 21, 'measure': 4})"
794,67,234,573,394,106,"Counter({'sx': 247, 'rz': 197, 'cz': 106, 'x': 19, 'measure': 4})"
795,67,240,564,404,110,"Counter({'sx': 242, 'rz': 187, 'cz': 110, 'x': 21, 'measure': 4})"
796,67,241,573,409,108,"Counter({'sx': 243, 'rz': 198, 'cz': 108, 'x': 20, 'measure': 4})"
797,67,249,564,407,110,"Counter({'sx': 242, 'rz': 189, 'cz': 110, 'x': 19, 'measure': 4})"
798,67,251,566,402,108,"Counter({'sx': 243, 'rz': 190, 'cz': 108, 'x': 21, 'measure': 4})"
799,67,252,561,404,110,"Counter({'sx': 242, 'rz': 186, 'cz': 110, 'x': 19, 'measure': 4})"
800,67,254,574,396,106,"Counter({'sx': 247, 'rz': 198, 'cz': 106, 'x': 19, 'measure': 4})"
801,67,256,568,404,108,"Counter({'sx': 243, 'rz': 193, 'cz': 108, 'x': 20, 'measure': 4})"
802,67,261,573,395,106,"Counter({'sx': 247, 'rz': 196, 'cz': 106, 'x': 20, 'measure': 4})"
803,67,262,568,407,110,"Counter({'sx': 242, 'rz': 192, 'cz': 110, 'x': 20, 'measure': 4})"
804,67,263,578,396,106,"Counter({'sx': 247, 'rz': 201, 'cz': 106, 'x': 20, 'measure': 4})"
805,67,302,582,402,108,"Counter({'sx': 252, 'rz': 198, 'cz': 108, 'x': 20, 'measure': 4})"
806,67,306,574,398,106,"Counter({'sx': 247, 'rz': 198, 'cz': 106, 'x': 19, 'measure': 4})"
807,67,317,566,401,108,"Counter({'sx': 243, 'rz': 191, 'cz': 108, 'x': 20, 'measure': 4})"
808,67,325,571,390,106,"Counter({'sx': 247, 'rz': 193, 'cz': 106, 'x': 21, 'measure': 4})"
809,67,334,571,393,106,"Counter({'sx': 247, 'rz': 194, 'cz': 106, 'x': 20, 'measure': 4})"
810,67,335,575,397,106,"Counter({'sx': 247, 'rz': 199, 'cz': 106, 'x': 19, 'measure': 4})"
811,67,336,567,404,108,"Counter({'sx': 243, 'rz': 193, 'cz': 108, 'x': 19, 'measure': 4})"
812,67,337,584,405,108,"Counter({'sx': 252, 'rz': 200, 'cz': 108, 'x': 20, 'measure': 4})"
813,67,342,563,403,108,"Counter({'sx': 241, 'rz': 189, 'cz': 108, 'x': 21, 'measure': 4})"
814,67,345,562,402,108,"Counter({'sx': 243, 'rz': 188, 'cz': 108, 'x': 19, 'measure': 4})"
815,67,346,577,398,106,"Counter({'sx': 247, 'rz': 201, 'cz': 106, 'x': 19, 'measure': 4})"
816,67,351,574,393,106,"Counter({'sx': 247, 'rz': 197, 'cz': 106, 'x': 20, 'measure': 4})"
817,67,353,577,395,106,"Counter({'sx': 247, 'rz': 199, 'cz': 106, 'x': 21, 'measure': 4})"
818,67,354,573,412,110,"Counter({'sx': 244, 'rz': 193, 'cz': 110, 'x': 22, 'measure': 4})"
819,67,365,564,406,110,"Counter({'sx': 242, 'rz': 189, 'cz': 110, 'x': 19, 'measure': 4})"
820,67,380,569,409,110,"Counter({'sx': 242, 'rz': 192, 'cz': 110, 'x': 21, 'measure': 4})"
821,67,383,575,393,106,"Counter({'sx': 247, 'rz': 197, 'cz': 106, 'x': 21, 'measure': 4})"
822,67,404,563,400,108,"Counter({'sx': 243, 'rz': 189, 'cz': 108, 'x': 19, 'measure': 4})"
823,67,406,573,390,106,"Counter({'sx': 247, 'rz': 195, 'cz': 106, 'x': 21, 'measure': 4})"
824,67,411,564,402,108,"Counter({'sx': 243, 'rz': 190, 'cz': 108, 'x': 19, 'measure': 4})"
825,67,416,573,395,106,"Counter({'sx': 247, 'rz': 196, 'cz': 106, 'x': 20, 'measure': 4})"
826,67,419,563,401,108,"Counter({'sx': 243, 'rz': 189, 'cz': 108, 'x': 19, 'measure': 4})"
827,67,420,565,404,108,"Counter({'sx': 243, 'rz': 191, 'cz': 108, 'x': 19, 'measure': 4})"
828,67,421,584,403,108,"Counter({'sx': 252, 'rz': 199, 'cz': 108, 'x': 21, 'measure': 4})"
829,67,424,563,407,110,"Counter({'sx': 242, 'rz': 188, 'cz': 110, 'x': 19, 'measure': 4})"
830,67,425,563,403,108,"Counter({'sx': 243, 'rz': 189, 'cz': 108, 'x': 19, 'measure': 4})"
831,67,426,566,406,110,"Counter({'sx': 242, 'rz': 189, 'cz': 110, 'x': 21, 'measure': 4})"
832,67,428,570,393,106,"Counter({'sx': 247, 'rz': 193, 'cz': 106, 'x': 20, 'measure': 4})"
833,67,435,578,395,106,"Counter({'sx': 247, 'rz': 200, 'cz': 106, 'x': 21, 'measure': 4})"
834,69,74,577,397,106,"Counter({'sx': 248, 'rz': 200, 'cz': 106, 'x': 19, 'measure': 4})"
835,69,77,563,401,110,"Counter({'sx': 240, 'rz': 186, 'cz': 110, 'x': 23, 'measure': 4})"
836,69,81,573,393,106,"Counter({'sx': 248, 'rz': 196, 'cz': 106, 'x': 19, 'measure': 4})"
837,69,82,568,400,108,"Counter({'sx': 241, 'rz': 192, 'cz': 108, 'x': 23, 'measure': 4})"
838,69,83,563,401,110,"Counter({'sx': 240, 'rz': 187, 'cz': 110, 'x': 22, 'measure': 4})"
839,69,84,562,398,110,"Counter({'sx': 240, 'rz': 185, 'cz': 110, 'x': 23, 'measure': 4})"
840,69,85,562,394,108,"Counter({'sx': 241, 'rz': 187, 'cz': 108, 'x': 22, 'measure': 4})"
841,69,93,565,397,108,"Counter({'sx': 241, 'rz': 189, 'cz': 108, 'x': 23, 'measure': 4})"
842,69,98,579,401,108,"Counter({'sx': 249, 'rz': 196, 'cz': 108, 'x': 22, 'measure': 4})"
843,69,99,577,398,106,"Counter({'sx': 248, 'rz': 199, 'cz': 106, 'x': 20, 'measure': 4})"
844,69,104,564,400,110,"Counter({'sx': 240, 'rz': 187, 'cz': 110, 'x': 23, 'measure': 4})"
845,69,106,578,398,106,"Counter({'sx': 248, 'rz': 200, 'cz': 106, 'x': 20, 'measure': 4})"
846,69,107,580,402,108,"Counter({'sx': 251, 'rz': 197, 'cz': 108, 'x': 20, 'measure': 4})"
847,69,109,577,398,106,"Counter({'sx': 248, 'rz': 200, 'cz': 106, 'x': 19, 'measure': 4})"
848,69,113,562,395,108,"Counter({'sx': 241, 'rz': 187, 'cz': 108, 'x': 22, 'measure': 4})"
849,69,114,567,404,110,"Counter({'sx': 240, 'rz': 190, 'cz': 110, 'x': 23, 'measure': 4})"
850,69,115,562,393,108,"Counter({'sx': 241, 'rz': 186, 'cz': 108, 'x': 23, 'measure': 4})"
851,69,117,576,397,106,"Counter({'sx': 248, 'rz': 198, 'cz': 106, 'x': 20, 'measure': 4})"
852,69,165,563,401,110,"Counter({'sx': 240, 'rz': 186, 'cz': 110, 'x': 23, 'measure': 4})"
853,69,166,581,397,106,"Counter({'sx': 248, 'rz': 202, 'cz': 106, 'x': 21, 'measure': 4})"
854,69,198,566,396,108,"Counter({'sx': 241, 'rz': 189, 'cz': 108, 'x': 24, 'measure': 4})"
855,69,199,571,392,106,"Counter({'sx': 248, 'rz': 193, 'cz': 106, 'x': 20, 'measure': 4})"
856,69,233,578,395,106,"Counter({'sx': 248, 'rz': 200, 'cz': 106, 'x': 20, 'measure': 4})"
857,69,234,577,396,106,"Counter({'sx': 248, 'rz': 200, 'cz': 106, 'x': 19, 'measure': 4})"
858,69,240,563,394,108,"Counter({'sx': 241, 'rz': 187, 'cz': 108, 'x': 23, 'measure': 4})"
859,69,241,582,402,106,"Counter({'sx': 248, 'rz': 204, 'cz': 106, 'x': 20, 'measure': 4})"
860,69,249,562,397,108,"Counter({'sx': 241, 'rz': 188, 'cz': 108, 'x': 21, 'measure': 4})"
861,69,251,581,400,108,"Counter({'sx': 251, 'rz': 197, 'cz': 108, 'x': 21, 'measure': 4})"
862,69,252,559,398,110,"Counter({'sx': 240, 'rz': 183, 'cz': 110, 'x': 22, 'measure': 4})"
863,69,254,575,396,106,"Counter({'sx': 248, 'rz': 198, 'cz': 106, 'x': 19, 'measure': 4})"
864,69,256,580,396,106,"Counter({'sx': 248, 'rz': 202, 'cz': 106, 'x': 20, 'measure': 4})"
865,69,261,580,401,108,"Counter({'sx': 251, 'rz': 197, 'cz': 108, 'x': 20, 'measure': 4})"
866,69,262,566,401,110,"Counter({'sx': 240, 'rz': 189, 'cz': 110, 'x': 23, 'measure': 4})"
867,69,263,580,396,106,"Counter({'sx': 248, 'rz': 202, 'cz': 106, 'x': 20, 'measure': 4})"
868,69,302,566,398,108,"Counter({'sx': 243, 'rz': 189, 'cz': 108, 'x': 22, 'measure': 4})"
869,69,306,575,398,106,"Counter({'sx': 248, 'rz': 198, 'cz': 106, 'x': 19, 'measure': 4})"
870,69,317,564,398,110,"Counter({'sx': 240, 'rz': 186, 'cz': 110, 'x': 24, 'measure': 4})"
871,69,325,579,398,108,"Counter({'sx': 251, 'rz': 195, 'cz': 108, 'x': 21, 'measure': 4})"
872,69,334,563,400,110,"Counter({'sx': 240, 'rz': 185, 'cz': 110, 'x': 24, 'measure': 4})"
873,69,335,576,397,106,"Counter({'sx': 248, 'rz': 199, 'cz': 106, 'x': 19, 'measure': 4})"
874,69,336,567,403,110,"Counter({'sx': 240, 'rz': 190, 'cz': 110, 'x': 23, 'measure': 4})"
875,69,337,577,397,106,"Counter({'sx': 248, 'rz': 200, 'cz': 106, 'x': 19, 'measure': 4})"
876,69,342,562,396,108,"Counter({'sx': 239, 'rz': 187, 'cz': 108, 'x': 24, 'measure': 4})"
877,69,345,576,397,106,"Counter({'sx': 248, 'rz': 198, 'cz': 106, 'x': 20, 'measure': 4})"
878,69,346,579,398,106,"Counter({'sx': 248, 'rz': 202, 'cz': 106, 'x': 19, 'measure': 4})"
879,69,351,578,395,106,"Counter({'sx': 248, 'rz': 200, 'cz': 106, 'x': 20, 'measure': 4})"
880,69,353,578,395,106,"Counter({'sx': 248, 'rz': 199, 'cz': 106, 'x': 21, 'measure': 4})"
881,69,354,581,400,108,"Counter({'sx': 251, 'rz': 197, 'cz': 108, 'x': 21, 'measure': 4})"
882,69,365,575,396,106,"Counter({'sx': 248, 'rz': 198, 'cz': 106, 'x': 19, 'measure': 4})"
883,69,380,577,397,106,"Counter({'sx': 248, 'rz': 199, 'cz': 106, 'x': 20, 'measure': 4})"
884,69,383,577,393,106,"Counter({'sx': 248, 'rz': 198, 'cz': 106, 'x': 21, 'measure': 4})"
885,69,404,579,397,106,"Counter({'sx': 248, 'rz': 201, 'cz': 106, 'x': 20, 'measure': 4})"
886,69,406,581,398,108,"Counter({'sx': 251, 'rz': 197, 'cz': 108, 'x': 21, 'measure': 4})"
887,69,411,576,396,106,"Counter({'sx': 248, 'rz': 199, 'cz': 106, 'x': 19, 'measure': 4})"
888,69,416,567,399,108,"Counter({'sx': 241, 'rz': 191, 'cz': 108, 'x': 23, 'measure': 4})"
889,69,419,579,396,106,"Counter({'sx': 248, 'rz': 201, 'cz': 106, 'x': 20, 'measure': 4})"
890,69,420,566,399,108,"Counter({'sx': 241, 'rz': 191, 'cz': 108, 'x': 22, 'measure': 4})"
891,69,421,562,394,108,"Counter({'sx': 241, 'rz': 187, 'cz': 108, 'x': 22, 'measure': 4})"
892,69,424,573,397,106,"Counter({'sx': 248, 'rz': 196, 'cz': 106, 'x': 19, 'measure': 4})"
893,69,425,564,402,110,"Counter({'sx': 240, 'rz': 187, 'cz': 110, 'x': 23, 'measure': 4})"
894,69,426,564,396,108,"Counter({'sx': 241, 'rz': 188, 'cz': 108, 'x': 23, 'measure': 4})"
895,69,428,560,396,110,"Counter({'sx': 240, 'rz': 182, 'cz': 110, 'x': 24, 'measure': 4})"
896,69,435,566,396,108,"Counter({'sx': 241, 'rz': 190, 'cz': 108, 'x': 23, 'measure': 4})"
897,74,77,564,404,110,"Counter({'sx': 242, 'rz': 187, 'cz': 110, 'x': 21, 'measure': 4})"
898,74,81,577,394,106,"Counter({'sx': 249, 'rz': 198, 'cz': 106, 'x': 20, 'measure': 4})"
899,74,82,583,398,106,"Counter({'sx': 249, 'rz': 203, 'cz': 106, 'x': 21, 'measure': 4})"
900,74,83,565,404,110,"Counter({'sx': 242, 'rz': 189, 'cz': 110, 'x': 20, 'measure': 4})"
901,74,84,561,396,108,"Counter({'sx': 243, 'rz': 186, 'cz': 108, 'x': 20, 'measure': 4})"
902,74,85,710,433,138,"Counter({'sx': 323, 'rz': 229, 'cz': 138, 'x': 16, 'measure': 4})"
903,74,93,566,404,110,"Counter({'sx': 242, 'rz': 188, 'cz': 110, 'x': 22, 'measure': 4})"
904,74,98,583,402,108,"Counter({'sx': 250, 'rz': 197, 'cz': 108, 'x': 24, 'measure': 4})"
905,74,99,580,399,106,"Counter({'sx': 249, 'rz': 200, 'cz': 106, 'x': 21, 'measure': 4})"
906,74,104,564,401,110,"Counter({'sx': 242, 'rz': 187, 'cz': 110, 'x': 21, 'measure': 4})"
907,74,106,581,399,106,"Counter({'sx': 249, 'rz': 201, 'cz': 106, 'x': 21, 'measure': 4})"
908,74,107,562,400,110,"Counter({'sx': 242, 'rz': 185, 'cz': 110, 'x': 21, 'measure': 4})"
909,74,109,563,401,108,"Counter({'sx': 243, 'rz': 188, 'cz': 108, 'x': 20, 'measure': 4})"
910,74,113,586,404,108,"Counter({'sx': 252, 'rz': 201, 'cz': 108, 'x': 21, 'measure': 4})"
911,74,114,568,407,110,"Counter({'sx': 242, 'rz': 191, 'cz': 110, 'x': 21, 'measure': 4})"
912,74,115,582,396,106,"Counter({'sx': 249, 'rz': 201, 'cz': 106, 'x': 22, 'measure': 4})"
913,74,117,561,397,108,"Counter({'sx': 243, 'rz': 186, 'cz': 108, 'x': 20, 'measure': 4})"
914,74,165,579,398,106,"Counter({'sx': 249, 'rz': 200, 'cz': 106, 'x': 20, 'measure': 4})"
915,74,166,566,400,108,"Counter({'sx': 243, 'rz': 189, 'cz': 108, 'x': 22, 'measure': 4})"
916,74,198,582,397,106,"Counter({'sx': 249, 'rz': 201, 'cz': 106, 'x': 22, 'measure': 4})"
917,74,199,576,395,106,"Counter({'sx': 249, 'rz': 196, 'cz': 106, 'x': 21, 'measure': 4})"
918,74,233,563,399,108,"Counter({'sx': 243, 'rz': 187, 'cz': 108, 'x': 21, 'measure': 4})"
919,74,234,580,397,106,"Counter({'sx': 249, 'rz': 201, 'cz': 106, 'x': 20, 'measure': 4})"
920,74,240,561,396,108,"Counter({'sx': 243, 'rz': 185, 'cz': 108, 'x': 21, 'measure': 4})"
921,74,241,572,409,110,"Counter({'sx': 242, 'rz': 194, 'cz': 110, 'x': 22, 'measure': 4})"
922,74,249,559,397,108,"Counter({'sx': 243, 'rz': 185, 'cz': 108, 'x': 19, 'measure': 4})"
923,74,251,568,404,110,"Counter({'sx': 242, 'rz': 189, 'cz': 110, 'x': 23, 'measure': 4})"
924,74,252,561,401,110,"Counter({'sx': 242, 'rz': 185, 'cz': 110, 'x': 20, 'measure': 4})"
925,74,254,579,397,106,"Counter({'sx': 249, 'rz': 200, 'cz': 106, 'x': 20, 'measure': 4})"
926,74,256,568,404,110,"Counter({'sx': 242, 'rz': 190, 'cz': 110, 'x': 22, 'measure': 4})"
927,74,261,563,400,108,"Counter({'sx': 243, 'rz': 187, 'cz': 108, 'x': 21, 'measure': 4})"
928,74,262,584,401,106,"Counter({'sx': 249, 'rz': 204, 'cz': 106, 'x': 21, 'measure': 4})"
929,74,263,565,399,108,"Counter({'sx': 243, 'rz': 189, 'cz': 108, 'x': 21, 'measure': 4})"
930,74,302,560,396,108,"Counter({'sx': 243, 'rz': 185, 'cz': 108, 'x': 20, 'measure': 4})"
931,74,306,579,399,106,"Counter({'sx': 249, 'rz': 200, 'cz': 106, 'x': 20, 'measure': 4})"
932,74,317,564,398,108,"Counter({'sx': 243, 'rz': 188, 'cz': 108, 'x': 21, 'measure': 4})"
933,74,325,577,393,106,"Counter({'sx': 249, 'rz': 196, 'cz': 106, 'x': 22, 'measure': 4})"
934,74,334,578,396,106,"Counter({'sx': 249, 'rz': 198, 'cz': 106, 'x': 21, 'measure': 4})"
935,74,335,561,398,108,"Counter({'sx': 243, 'rz': 187, 'cz': 108, 'x': 19, 'measure': 4})"
936,74,336,565,401,108,"Counter({'sx': 243, 'rz': 190, 'cz': 108, 'x': 20, 'measure': 4})"
937,74,337,564,403,110,"Counter({'sx': 242, 'rz': 188, 'cz': 110, 'x': 20, 'measure': 4})"
938,74,342,560,398,108,"Counter({'sx': 241, 'rz': 185, 'cz': 108, 'x': 22, 'measure': 4})"
939,74,345,561,399,108,"Counter({'sx': 243, 'rz': 186, 'cz': 108, 'x': 20, 'measure': 4})"
940,74,346,582,399,106,"Counter({'sx': 249, 'rz': 203, 'cz': 106, 'x': 20, 'measure': 4})"
941,74,351,581,396,106,"Counter({'sx': 249, 'rz': 201, 'cz': 106, 'x': 21, 'measure': 4})"
942,74,353,583,398,106,"Counter({'sx': 249, 'rz': 202, 'cz': 106, 'x': 22, 'measure': 4})"
943,74,354,580,395,106,"Counter({'sx': 249, 'rz': 199, 'cz': 106, 'x': 22, 'measure': 4})"
944,74,365,559,396,108,"Counter({'sx': 243, 'rz': 185, 'cz': 108, 'x': 19, 'measure': 4})"
945,74,380,582,400,106,"Counter({'sx': 249, 'rz': 202, 'cz': 106, 'x': 21, 'measure': 4})"
946,74,383,560,394,108,"Counter({'sx': 243, 'rz': 184, 'cz': 108, 'x': 21, 'measure': 4})"
947,74,404,583,398,106,"Counter({'sx': 249, 'rz': 203, 'cz': 106, 'x': 21, 'measure': 4})"
948,74,406,565,400,110,"Counter({'sx': 242, 'rz': 187, 'cz': 110, 'x': 22, 'measure': 4})"
949,74,411,586,403,108,"Counter({'sx': 252, 'rz': 201, 'cz': 108, 'x': 21, 'measure': 4})"
950,74,416,584,402,108,"Counter({'sx': 252, 'rz': 198, 'cz': 108, 'x': 22, 'measure': 4})"
951,74,419,582,397,106,"Counter({'sx': 249, 'rz': 202, 'cz': 106, 'x': 21, 'measure': 4})"
952,74,420,566,404,110,"Counter({'sx': 242, 'rz': 189, 'cz': 110, 'x': 21, 'measure': 4})"
953,74,421,561,396,108,"Counter({'sx': 243, 'rz': 186, 'cz': 108, 'x': 20, 'measure': 4})"
954,74,424,583,404,108,"Counter({'sx': 252, 'rz': 198, 'cz': 108, 'x': 21, 'measure': 4})"
955,74,425,584,403,108,"Counter({'sx': 252, 'rz': 199, 'cz': 108, 'x': 21, 'measure': 4})"
956,74,426,563,398,108,"Counter({'sx': 243, 'rz': 187, 'cz': 108, 'x': 21, 'measure': 4})"
957,74,428,582,400,108,"Counter({'sx': 252, 'rz': 196, 'cz': 108, 'x': 22, 'measure': 4})"
958,74,435,583,396,106,"Counter({'sx': 249, 'rz': 202, 'cz': 106, 'x': 22, 'measure': 4})"
959,77,81,568,402,108,"Counter({'sx': 243, 'rz': 192, 'cz': 108, 'x': 21, 'measure': 4})"
960,77,82,574,407,108,"Counter({'sx': 243, 'rz': 196, 'cz': 108, 'x': 23, 'measure': 4})"
961,77,83,583,402,106,"Counter({'sx': 249, 'rz': 206, 'cz': 106, 'x': 18, 'measure': 4})"
962,77,84,569,404,110,"Counter({'sx': 242, 'rz': 191, 'cz': 110, 'x': 22, 'measure': 4})"
963,77,85,582,397,106,"Counter({'sx': 249, 'rz': 204, 'cz': 106, 'x': 19, 'measure': 4})"
964,77,93,571,407,110,"Counter({'sx': 242, 'rz': 192, 'cz': 110, 'x': 23, 'measure': 4})"
965,77,98,568,405,110,"Counter({'sx': 240, 'rz': 190, 'cz': 110, 'x': 24, 'measure': 4})"
966,77,99,570,403,108,"Counter({'sx': 243, 'rz': 193, 'cz': 108, 'x': 22, 'measure': 4})"
967,77,104,571,403,108,"Counter({'sx': 243, 'rz': 194, 'cz': 108, 'x': 22, 'measure': 4})"
968,77,106,572,405,108,"Counter({'sx': 243, 'rz': 194, 'cz': 108, 'x': 23, 'measure': 4})"
969,77,107,708,431,136,"Counter({'sx': 319, 'rz': 231, 'cz': 136, 'x': 18, 'measure': 4})"
970,77,109,587,407,108,"Counter({'sx': 252, 'rz': 204, 'cz': 108, 'x': 19, 'measure': 4})"
971,77,113,569,402,108,"Counter({'sx': 243, 'rz': 192, 'cz': 108, 'x': 22, 'measure': 4})"
972,77,114,581,401,106,"Counter({'sx': 249, 'rz': 204, 'cz': 106, 'x': 18, 'measure': 4})"
973,77,115,583,399,106,"Counter({'sx': 249, 'rz': 204, 'cz': 106, 'x': 20, 'measure': 4})"
974,77,117,571,404,108,"Counter({'sx': 243, 'rz': 194, 'cz': 108, 'x': 22, 'measure': 4})"
975,77,165,569,404,108,"Counter({'sx': 243, 'rz': 192, 'cz': 108, 'x': 22, 'measure': 4})"
976,77,166,584,399,106,"Counter({'sx': 249, 'rz': 205, 'cz': 106, 'x': 20, 'measure': 4})"
