,A,B,gates,depth,2-gates,RZ,SX,CZ
770,67,69,389,295,72,138,166,72
771,67,74,374,284,70,131,161,70
772,67,77,377,280,68,137,160,68
773,67,81,381,289,72,131,166,72
774,67,82,382,286,70,135,165,70
775,67,83,378,284,68,138,160,68
776,67,84,371,280,70,129,161,70
777,67,85,371,280,70,129,161,70
778,67,93,373,279,68,134,160,68
779,67,98,387,293,70,139,165,70
780,67,99,373,282,68,133,160,68
781,67,104,373,281,70,130,161,70
782,67,106,372,279,68,133,160,68
783,67,107,382,291,72,132,166,72
784,67,109,372,278,68,132,160,68
785,67,113,376,285,70,134,161,70
786,67,114,373,281,68,134,160,68
787,67,115,374,279,68,134,160,68
788,67,117,373,281,68,133,160,68
789,67,165,371,278,68,132,160,68
790,67,166,372,279,68,133,160,68
791,67,198,373,280,68,134,160,68
792,67,199,371,281,70,127,161,70
793,67,233,386,293,72,135,166,72
794,67,234,383,291,72,133,166,72
795,67,240,382,290,72,132,166,72
796,67,241,393,299,72,141,166,72
797,67,249,377,281,68,137,160,68
798,67,251,374,281,68,134,160,68
799,67,252,372,277,68,132,160,68
800,67,254,376,282,68,136,160,68
801,67,256,377,285,70,133,161,70
802,67,261,377,286,70,133,161,70
803,67,262,371,282,70,129,161,70
804,67,263,374,284,70,131,161,70
805,67,302,370,276,68,131,160,68
806,67,306,385,292,72,134,166,72
807,67,317,376,283,68,136,160,68
808,67,325,367,274,68,127,160,68
809,67,334,371,277,68,132,160,68
810,67,335,374,281,68,134,160,68
811,67,336,377,286,70,134,161,70
812,67,337,374,281,70,131,161,70
813,67,342,385,288,70,138,165,70
814,67,345,374,279,68,135,160,68
815,67,346,378,286,70,134,161,70
816,67,351,375,280,68,135,160,68
817,67,353,377,282,68,137,160,68
818,67,354,381,287,68,140,162,68
819,67,365,387,294,72,136,166,72
820,67,380,374,283,70,131,161,70
821,67,383,384,288,70,137,165,70
822,67,404,373,282,70,130,161,70
823,67,406,371,279,70,128,161,70
824,67,411,376,282,70,132,161,70
825,67,416,377,285,70,133,161,70
826,67,419,377,280,68,137,160,68
827,67,420,377,284,68,137,160,68
828,67,421,384,287,70,137,165,70
829,67,424,374,282,68,134,160,68
830,67,425,385,291,70,137,165,70
831,67,426,373,277,68,133,160,68
832,67,428,375,282,70,131,161,70
833,67,435,375,283,70,133,161,70
834,69,74,377,284,70,132,162,70
835,69,77,386,291,72,135,165,72
836,69,81,377,285,72,128,165,72
837,69,82,376,278,68,135,161,68
838,69,83,381,286,70,136,162,70
839,69,84,378,286,72,129,165,72
840,69,85,381,288,72,132,165,72
841,69,93,376,279,68,135,161,68
842,69,98,387,293,72,137,165,72
843,69,99,378,284,68,136,161,68
844,69,104,377,283,70,132,162,70
845,69,106,377,281,68,136,161,68
846,69,107,374,281,70,130,162,70
847,69,109,381,288,72,130,165,72
848,69,113,379,282,68,138,161,68
849,69,114,383,289,70,137,164,70
850,69,115,378,281,68,136,161,68
851,69,117,382,290,72,132,165,72
852,69,165,381,286,70,135,164,70
853,69,166,376,281,68,135,161,68
854,69,198,376,280,68,135,161,68
855,69,199,371,278,68,129,161,68
856,69,233,380,285,70,135,162,70
857,69,234,377,283,70,133,162,70
858,69,240,382,286,70,136,164,70
859,69,241,385,289,70,139,162,70
860,69,249,385,292,72,135,165,72
861,69,251,376,281,68,134,161,68
862,69,252,377,283,70,132,162,70
863,69,254,379,284,70,134,162,70
864,69,256,380,285,70,134,162,70
865,69,261,376,282,68,134,161,68
866,69,262,377,282,68,136,161,68
867,69,263,382,290,72,132,165,72
868,69,302,385,292,72,133,167,72
869,69,306,374,279,68,132,161,68
870,69,317,384,291,72,134,165,72
871,69,325,379,287,72,129,165,72
872,69,334,377,283,70,132,162,70
873,69,335,382,289,72,132,165,72
874,69,336,388,291,70,141,164,70
875,69,337,384,289,72,134,165,72
876,69,342,378,283,70,133,162,70
877,69,345,379,281,68,138,161,68
878,69,346,386,292,72,135,165,72
879,69,351,380,287,70,134,162,70
880,69,353,385,292,72,134,165,72
881,69,354,385,292,72,135,165,72
882,69,365,378,284,70,133,162,70
883,69,380,373,278,68,132,161,68
884,69,383,380,284,70,134,164,70
885,69,404,382,290,72,132,165,72
886,69,406,376,281,70,131,162,70
887,69,411,385,290,72,134,165,72
888,69,416,382,287,70,136,162,70
889,69,419,381,285,70,136,162,70
890,69,420,382,286,68,140,161,68
891,69,421,378,279,68,137,161,68
892,69,424,377,284,70,132,162,70
893,69,425,379,283,68,137,161,68
894,69,426,378,284,70,132,162,70
895,69,428,374,279,68,132,161,68
896,69,435,383,289,72,134,165,72
897,74,77,382,285,70,135,163,70
898,74,81,374,275,68,132,162,68
899,74,82,377,278,68,135,162,68
900,74,83,382,284,68,139,162,68
901,74,84,375,280,70,130,163,70
902,74,85,384,288,72,133,166,72
903,74,93,385,289,72,133,166,72
904,74,98,383,287,70,137,163,70
905,74,99,387,292,72,135,166,72
906,74,104,375,277,68,133,162,68
907,74,106,378,281,68,136,162,68
908,74,107,382,287,72,131,166,72
909,74,109,378,280,68,135,162,68
910,74,113,381,282,68,139,162,68
911,74,114,379,283,68,137,162,68
912,74,115,511,325,104,159,238,104
913,74,117,379,284,70,133,163,70
914,74,165,377,280,68,135,162,68
915,74,166,378,281,68,136,162,68
916,74,198,384,286,70,136,165,70
917,74,199,375,280,68,132,162,68
918,74,233,381,285,70,135,163,70
919,74,234,379,280,68,137,162,68
920,74,240,378,280,68,136,162,68
921,74,241,381,284,68,138,162,68
922,74,249,381,281,68,138,162,68
923,74,251,380,283,68,137,162,68
924,74,252,378,279,68,135,162,68
925,74,254,380,282,68,137,162,68
926,74,256,387,286,70,138,165,70
927,74,261,390,294,72,137,166,72
928,74,262,377,284,70,132,163,70
929,74,263,377,279,68,135,162,68
930,74,302,376,278,68,134,162,68
931,74,306,378,282,70,132,163,70
932,74,317,383,287,70,137,163,70
933,74,325,375,281,70,129,163,70
934,74,334,377,279,68,135,162,68
935,74,335,379,283,70,133,163,70
936,74,336,384,285,68,141,162,68
937,74,337,380,283,70,134,163,70
938,74,342,386,289,72,134,166,72
939,74,345,381,285,70,136,163,70
940,74,346,389,292,72,136,166,72
941,74,351,381,282,68,138,162,68
942,74,353,383,284,68,140,162,68
943,74,354,380,282,68,138,162,68
944,74,365,380,284,70,134,163,70
945,74,380,380,285,70,134,163,70
946,74,383,377,278,68,135,162,68
947,74,404,387,287,70,138,165,70
948,74,406,376,277,68,133,162,68
949,74,411,387,285,70,138,165,70
950,74,416,377,281,68,134,162,68
951,74,419,383,282,68,140,162,68
952,74,420,389,294,72,137,166,72
953,74,421,379,279,68,137,162,68
954,74,424,386,290,72,134,166,72
955,74,425,390,293,72,137,166,72
956,74,426,379,279,68,136,162,68
957,74,428,379,282,70,132,163,70
958,74,435,386,289,72,135,166,72
959,77,81,374,277,68,134,162,68
960,77,82,375,278,68,135,162,68
961,77,83,386,293,72,136,166,72
962,77,84,373,280,70,130,163,70
963,77,85,376,279,68,136,162,68
964,77,93,381,288,72,131,166,72
965,77,98,378,285,68,137,162,68
966,77,99,381,291,72,131,166,72
967,77,104,380,284,70,134,165,70
968,77,106,381,286,70,135,165,70
969,77,107,375,283,70,132,163,70
970,77,109,377,284,70,132,163,70
971,77,113,379,282,68,139,162,68
972,77,114,382,288,70,136,165,70
973,77,115,383,288,70,136,165,70
974,77,117,382,291,72,132,166,72
975,77,165,375,284,70,131,163,70
976,77,166,376,285,70,132,163,70
977,77,198,375,280,68,135,162,68
978,77,199,373,283,70,128,163,70
979,77,233,386,292,72,136,166,72
980,77,234,379,282,68,139,162,68
981,77,240,375,282,70,132,163,70
982,77,241,382,289,70,137,163,70
983,77,249,384,288,70,137,165,70
984,77,251,385,292,72,134,166,72
985,77,252,377,283,70,133,163,70
986,77,254,376,282,68,135,162,68
987,77,256,376,280,68,135,162,68
988,77,261,379,288,70,134,163,70
989,77,262,376,282,68,136,162,68
990,77,263,375,279,68,135,162,68
991,77,302,377,283,70,131,165,70
992,77,306,374,281,68,133,162,68
993,77,317,378,285,68,137,162,68
994,77,325,371,276,68,130,162,68
995,77,334,383,290,72,133,166,72
996,77,335,374,281,68,133,162,68
997,77,336,380,285,68,139,162,68
998,77,337,383,290,72,133,166,72
999,77,342,379,285,70,135,163,70
1000,77,345,376,281,68,136,162,68
1001,77,346,385,293,72,134,166,72
1002,77,351,380,289,70,135,163,70
1003,77,353,381,284,68,140,162,68
1004,77,354,521,333,104,167,238,104
1005,77,365,383,291,72,133,166,72
1006,77,380,383,290,72,133,166,72
1007,77,383,375,282,70,132,163,70
1008,77,404,380,289,72,130,166,72
1009,77,406,376,279,68,135,162,68
1010,77,411,383,289,72,132,166,72
1011,77,416,379,287,70,134,163,70
1012,77,419,383,290,72,133,166,72
1013,77,420,382,290,70,138,163,70
1014,77,421,383,289,72,134,166,72
1015,77,424,376,284,68,135,162,68
1016,77,425,381,288,70,134,165,70
1017,77,426,378,286,70,133,163,70
1018,77,428,382,289,72,131,166,72
1019,77,435,379,281,68,139,162,68
1020,81,82,373,282,70,131,163,70
1021,81,83,375,284,70,133,163,70
1022,81,84,378,282,70,134,165,70
1023,81,85,377,285,72,130,166,72
1024,81,93,372,281,70,130,163,70
1025,81,98,383,292,72,135,166,72
1026,81,99,377,287,70,132,165,70
1027,81,104,381,288,72,133,166,72
1028,81,106,374,283,70,132,163,70
1029,81,107,370,277,68,132,162,68
1030,81,109,372,278,68,133,162,68
1031,81,113,375,280,68,137,162,68
1032,81,114,372,283,70,130,163,70
1033,81,115,371,282,70,129,163,70
1034,81,117,371,282,70,129,163,70
1035,81,165,371,282,70,129,163,70
1036,81,166,370,279,68,132,162,68
1037,81,198,371,278,68,133,162,68
1038,81,199,377,288,72,128,166,72
1039,81,233,374,278,68,136,162,68
1040,81,234,381,285,70,137,165,70
1041,81,240,371,280,70,130,163,70
1042,81,241,378,287,70,135,163,70
1043,81,249,373,279,68,134,162,68
1044,81,251,376,285,70,133,163,70
1045,81,252,381,288,72,133,166,72
1046,81,254,373,282,70,131,163,70
1047,81,256,372,278,68,133,162,68
1048,81,261,372,282,68,133,162,68
1049,81,262,378,285,70,134,165,70
1050,81,263,380,289,72,132,166,72
1051,81,302,368,276,68,130,162,68
1052,81,306,370,279,68,131,162,68
1053,81,317,375,285,70,133,163,70
1054,81,325,375,284,72,127,166,72
1055,81,334,371,277,68,133,162,68
1056,81,335,379,288,72,131,166,72
1057,81,336,374,281,68,135,162,68
1058,81,337,372,281,70,130,163,70
1059,81,342,381,288,72,133,166,72
1060,81,345,373,283,70,132,163,70
1061,81,346,382,291,72,133,166,72
1062,81,351,374,285,70,131,163,70
1063,81,353,377,282,68,138,162,68
1064,81,354,383,291,72,135,166,72
1065,81,365,372,282,70,130,163,70
1066,81,380,369,276,68,131,162,68
1067,81,383,379,283,70,135,165,70
1068,81,404,371,282,70,129,163,70
1069,81,406,371,279,70,129,163,70
1070,81,411,372,277,68,133,162,68
1071,81,416,369,279,68,130,162,68
1072,81,419,382,290,72,134,166,72
1073,81,420,383,289,70,138,165,70
1074,81,421,380,287,72,133,166,72
1075,81,424,370,280,68,131,162,68
1076,81,425,375,285,70,132,163,70
1077,81,426,379,284,70,134,165,70
1078,81,428,370,279,68,131,162,68
1079,81,435,373,277,68,135,162,68
1080,82,83,379,284,68,138,162,68
1081,82,84,372,280,70,129,163,70
1082,82,85,384,289,72,135,166,72
1083,82,93,385,290,72,135,166,72
1084,82,98,388,292,72,138,166,72
1085,82,99,387,293,72,137,166,72
1086,82,104,384,288,72,134,166,72
1087,82,106,375,281,68,135,162,68
1088,82,107,372,281,70,129,163,70
1089,82,109,383,285,70,136,165,70
1090,82,113,378,282,68,138,162,68
1091,82,114,375,285,70,131,163,70
1092,82,115,386,291,72,136,166,72
1093,82,117,376,283,68,135,162,68
1094,82,165,374,280,68,134,162,68
1095,82,166,383,286,70,137,165,70
1096,82,198,385,291,72,135,166,72
1097,82,199,372,281,70,127,163,70
1098,82,233,388,292,72,138,166,72
1099,82,234,385,290,72,136,166,72
1100,82,240,384,289,72,135,166,72
1101,82,241,378,284,68,137,162,68
1102,82,249,378,281,68,137,162,68
1103,82,251,379,285,70,134,163,70
1104,82,252,384,288,72,134,166,72
1105,82,254,388,291,72,138,166,72
1106,82,256,388,292,72,137,166,72
1107,82,261,380,288,70,135,163,70
1108,82,262,372,282,70,129,163,70
1109,82,263,374,279,68,134,162,68
1110,82,302,374,282,70,130,163,70
1111,82,306,375,281,68,134,162,68
1112,82,317,390,294,72,140,166,72
1113,82,325,370,279,70,126,163,70
1114,82,334,385,290,72,135,166,72
1115,82,335,375,281,68,134,162,68
1116,82,336,378,286,70,134,163,70
1117,82,337,387,290,72,137,166,72
1118,82,342,376,283,70,132,163,70
1119,82,345,388,292,72,139,166,72
1120,82,346,379,286,70,134,163,70
1121,82,351,389,294,72,138,166,72
1122,82,353,378,286,70,133,163,70
1123,82,354,379,284,68,139,162,68
1124,82,365,379,286,70,135,163,70
1125,82,380,372,278,68,132,162,68
1126,82,383,372,280,70,129,163,70
1127,82,404,376,284,70,132,163,70
1128,82,406,374,281,70,130,163,70
1129,82,411,387,286,70,140,165,70
1130,82,416,386,290,70,139,165,70
1131,82,419,380,282,68,139,162,68
1132,82,420,379,288,70,135,163,70
1133,82,421,375,282,70,132,163,70
1134,82,424,386,291,72,136,166,72
1135,82,425,377,283,68,136,162,68
1136,82,426,377,284,70,132,163,70
1137,82,428,375,281,68,134,162,68
1138,82,435,386,286,70,140,165,70
1139,83,84,382,283,68,140,162,68
1140,83,85,385,291,72,135,166,72
1141,83,93,383,285,68,141,162,68
1142,83,98,390,294,70,142,165,70
1143,83,99,384,290,70,138,163,70
1144,83,104,387,292,72,136,166,72
1145,83,106,384,289,70,138,163,70
1146,83,107,385,292,72,135,166,72
1147,83,109,382,284,68,139,162,68
1148,83,113,387,288,68,145,162,68
1149,83,114,383,287,68,141,162,68
1150,83,115,386,287,68,143,162,68
1151,83,117,385,290,70,139,163,70
1152,83,165,389,295,72,138,166,72
1153,83,166,388,294,72,137,166,72
1154,83,198,381,284,68,139,162,68
1155,83,199,385,292,72,133,166,72
1156,83,233,385,289,70,139,163,70
1157,83,234,387,288,70,140,165,70
1158,83,240,382,284,68,140,162,68
1159,83,241,394,298,72,142,166,72
1160,83,249,387,287,68,144,162,68
1161,83,251,388,291,70,141,163,70
1162,83,252,382,283,68,139,162,68
1163,83,254,384,286,68,141,162,68
1164,83,256,387,291,70,140,163,70
1165,83,261,391,297,72,139,166,72
1166,83,262,382,286,68,140,162,68
1167,83,263,383,285,68,141,162,68
1168,83,302,381,286,70,135,163,70
1169,83,306,388,293,72,137,166,72
1170,83,317,387,291,70,141,163,70
1171,83,325,379,285,70,133,163,70
1172,83,334,382,287,70,136,163,70
1173,83,335,387,292,72,136,166,72
1174,83,336,388,289,68,145,162,68
1175,83,337,383,285,68,140,162,68
1176,83,342,387,292,72,136,166,72
1177,83,345,389,294,72,139,166,72
1178,83,346,392,297,72,140,166,72
1179,83,351,386,291,70,139,163,70
1180,83,353,391,297,72,139,166,72
1181,83,354,386,288,68,144,162,68
1182,83,365,386,290,70,140,163,70
1183,83,380,384,289,70,138,163,70
1184,83,383,381,282,68,139,162,68
1185,83,404,384,285,68,141,162,68
1186,83,406,386,288,70,138,165,70
1187,83,411,390,293,72,138,166,72
1188,83,416,391,296,72,139,166,72
1189,83,419,386,289,70,140,163,70
1190,83,420,392,299,72,141,166,72
1191,83,421,385,285,68,143,162,68
1192,83,424,384,288,68,141,162,68
1193,83,425,389,293,70,142,163,70
1194,83,426,387,288,70,139,165,70
1195,83,428,382,285,68,139,162,68
1196,83,435,385,289,70,140,163,70
1197,84,85,374,282,70,131,163,70
1198,84,93,380,285,70,135,165,70
1199,84,98,382,291,72,133,166,72
1200,84,99,374,284,68,133,162,68
1201,84,104,376,283,70,132,163,70
1202,84,106,375,281,68,135,162,68
1203,84,107,375,281,68,135,162,68
1204,84,109,375,280,68,134,162,68
1205,84,113,382,286,70,137,165,70
1206,84,114,377,287,70,133,163,70
1207,84,115,375,281,68,134,162,68
1208,84,117,380,290,72,131,166,72
1209,84,165,376,286,70,132,163,70
1210,84,166,375,285,70,131,163,70
1211,84,198,375,284,70,131,163,70
1212,84,199,376,287,72,126,166,72
1213,84,233,378,285,70,134,163,70
1214,84,234,379,287,72,131,166,72
1215,84,240,375,280,68,135,162,68
1216,84,241,381,289,70,136,163,70
1217,84,249,381,290,72,132,166,72
1218,84,251,379,287,70,133,165,70
1219,84,252,376,283,70,132,163,70
1220,84,254,380,288,72,131,166,72
1221,84,256,376,285,70,131,163,70
1222,84,261,375,284,68,134,162,68
1223,84,262,378,288,72,130,166,72
1224,84,263,376,281,68,136,162,68
1225,84,302,376,286,72,127,166,72
1226,84,306,379,288,72,130,166,72
1227,84,317,377,285,68,136,162,68
1228,84,325,372,281,70,128,163,70
1229,84,334,379,287,72,130,166,72
1230,84,335,376,285,70,132,163,70
1231,84,336,382,292,72,133,166,72
1232,84,337,375,283,70,131,163,70
1233,84,342,379,282,70,134,165,70
1234,84,345,376,285,70,133,163,70
1235,84,346,372,281,68,131,162,68
1236,84,351,381,291,72,131,166,72
1237,84,353,380,288,70,135,163,70
1238,84,354,380,288,70,136,163,70
1239,84,365,380,288,70,134,165,70
1240,84,380,374,280,68,134,162,68
1241,84,383,376,280,68,136,162,68
1242,84,404,374,284,70,130,163,70
1243,84,406,373,277,68,132,162,68
1244,84,411,379,283,70,133,165,70
1245,84,416,378,287,70,133,163,70
1246,84,419,382,286,70,136,165,70
1247,84,420,380,286,68,139,162,68
1248,84,421,376,279,68,136,162,68
1249,84,424,380,290,72,131,166,72
1250,84,425,381,289,70,135,165,70
1251,84,426,375,284,70,130,163,70
1252,84,428,377,285,70,131,165,70
1253,84,435,382,289,72,134,166,72
1254,85,93,377,288,72,130,166,72
1255,85,98,373,284,68,134,162,68
1256,85,99,375,289,72,128,166,72
1257,85,104,374,284,70,132,163,70
1258,85,106,373,284,70,131,163,70
1259,85,107,373,282,68,135,162,68
1260,85,109,373,281,68,134,162,68
1261,85,113,379,290,72,133,166,72
1262,85,114,378,288,70,135,165,70
1263,85,115,372,285,70,130,163,70
1264,85,117,376,289,72,129,166,72
1265,85,165,370,281,68,132,162,68
1266,85,166,371,284,70,129,163,70
1267,85,198,372,281,68,134,162,68
1268,85,199,370,283,70,126,165,70
1269,85,233,380,290,72,133,166,72
1270,85,234,374,281,68,136,162,68
1271,85,240,376,287,72,130,166,72
1272,85,241,374,285,68,135,162,68
1273,85,249,373,285,70,131,163,70
1274,85,251,381,292,72,133,166,72
1275,85,252,372,282,70,130,163,70
1276,85,254,374,285,70,132,163,70
1277,85,256,373,281,68,134,162,68
1278,85,261,378,291,72,130,166,72
1279,85,262,371,281,68,133,162,68
1280,85,263,376,284,70,133,165,70
1281,85,302,368,281,70,126,163,70
1282,85,306,373,284,70,129,165,70
1283,85,317,375,286,68,136,162,68
1284,85,325,366,275,68,127,162,68
1285,85,334,373,284,70,131,163,70
1286,85,335,371,282,68,132,162,68
1287,85,336,377,286,68,138,162,68
1288,85,337,372,282,68,133,162,68
1289,85,342,373,279,68,135,162,68
1290,85,345,374,286,70,133,163,70
1291,85,346,375,287,70,132,163,70
1292,85,351,374,283,68,135,162,68
1293,85,353,380,291,72,132,166,72
1294,85,354,376,287,70,134,163,70
1295,85,365,374,285,68,135,162,68
1296,85,380,376,285,70,133,165,70
1297,85,383,370,281,70,129,163,70
1298,85,404,372,285,70,130,163,70
1299,85,406,372,282,70,130,163,70
1300,85,411,379,289,72,131,166,72
1301,85,416,374,286,70,130,165,70
1302,85,419,378,285,70,134,165,70
1303,85,420,383,295,72,136,166,72
1304,85,421,374,280,68,136,162,68
1305,85,424,371,283,68,132,162,68
1306,85,425,376,288,70,133,163,70
1307,85,426,376,284,70,132,165,70
1308,85,428,372,283,70,129,163,70
1309,85,435,374,284,70,133,163,70
1310,93,98,381,290,70,137,163,70
1311,93,99,383,294,72,134,166,72
1312,93,104,377,286,70,133,163,70
1313,93,106,383,293,72,134,166,72
1314,93,107,375,286,70,132,163,70
1315,93,109,382,292,72,132,166,72
1316,93,113,384,290,70,139,165,70
1317,93,114,383,295,72,134,166,72
1318,93,115,382,292,72,133,166,72
1319,93,117,382,292,72,133,166,72
1320,93,165,377,285,68,137,162,68
1321,93,166,378,288,70,134,163,70
1322,93,198,378,289,70,134,163,70
1323,93,199,373,283,68,132,162,68
1324,93,233,380,285,68,140,162,68
1325,93,234,379,285,68,139,162,68
1326,93,240,378,285,68,138,162,68
1327,93,241,379,287,68,138,162,68
1328,93,249,381,286,68,140,162,68
1329,93,251,378,286,68,137,162,68
1330,93,252,381,287,70,135,165,70
1331,93,254,385,292,70,139,165,70
1332,93,256,384,293,72,134,166,72
1333,93,261,381,291,70,136,163,70
1334,93,262,376,285,68,136,162,68
1335,93,263,377,284,68,137,162,68
1336,93,302,380,290,72,131,166,72
1337,93,306,376,284,68,135,162,68
1338,93,317,381,290,70,137,163,70
1339,93,325,371,279,68,130,162,68
1340,93,334,378,288,70,134,163,70
1341,93,335,378,286,68,137,162,68
1342,93,336,382,288,68,141,162,68
1343,93,337,379,286,68,138,162,68
1344,93,342,378,283,68,138,162,68
1345,93,345,383,289,70,138,165,70
1346,93,346,375,284,68,134,162,68
1347,93,351,382,292,70,137,163,70
1348,93,353,386,296,72,136,166,72
1349,93,354,380,287,68,140,162,68
1350,93,365,379,287,68,138,162,68
1351,93,380,383,293,72,134,166,72
1352,93,383,382,288,70,137,165,70
1353,93,404,380,286,68,139,162,68
1354,93,406,376,282,68,135,162,68
1355,93,411,385,289,70,139,165,70
1356,93,416,386,295,72,136,166,72
1357,93,419,381,285,68,140,162,68
1358,93,420,387,298,72,138,166,72
1359,93,421,376,285,70,133,163,70
1360,93,424,379,289,70,135,163,70
1361,93,425,386,295,72,136,166,72
1362,93,426,380,289,70,135,163,70
1363,93,428,376,284,68,135,162,68
1364,93,435,379,288,70,136,163,70
1365,98,99,379,289,70,136,163,70
1366,98,104,383,289,70,138,165,70
1367,98,106,379,288,70,136,163,70
1368,98,107,383,293,72,135,166,72
1369,98,109,379,285,68,139,162,68
1370,98,113,381,290,70,139,163,70
1371,98,114,384,292,68,143,164,68
1372,98,115,380,289,70,137,163,70
1373,98,117,385,294,72,136,166,72
1374,98,165,378,285,68,139,162,68
1375,98,166,379,286,68,140,162,68
1376,98,198,378,285,68,139,162,68
1377,98,199,378,288,70,134,163,70
1378,98,233,386,290,70,141,165,70
1379,98,234,385,290,70,140,165,70
1380,98,240,383,292,72,135,166,72
1381,98,241,387,294,70,143,163,70
1382,98,249,388,296,72,139,166,72
1383,98,251,383,290,70,139,163,70
1384,98,252,384,289,70,138,165,70
1385,98,254,387,294,72,138,166,72
1386,98,256,387,295,72,137,166,72
1387,98,261,393,298,70,145,167,70
1388,98,262,378,289,70,136,163,70
1389,98,263,378,284,68,139,162,68
1390,98,302,381,290,72,132,166,72
1391,98,306,379,286,68,139,162,68
1392,98,317,382,290,70,139,163,70
1393,98,325,374,284,70,131,163,70
1394,98,334,383,289,70,138,165,70
1395,98,335,379,286,68,139,162,68
1396,98,336,382,291,70,139,163,70
1397,98,337,386,293,72,137,166,72
1398,98,342,379,283,68,140,162,68
1399,98,345,384,289,70,139,165,70
1400,98,346,388,296,72,138,166,72
1401,98,351,383,292,70,139,163,70
1402,98,353,382,287,68,142,162,68
1403,98,354,384,293,70,141,163,70
1404,98,365,383,291,70,140,163,70
1405,98,380,383,290,70,138,165,70
1406,98,383,376,285,70,134,163,70
1407,98,404,381,286,68,141,162,68
1408,98,406,377,282,68,137,162,68
1409,98,411,383,289,70,139,163,70
1410,98,416,380,288,68,140,162,68
1411,98,419,384,287,68,144,162,68
1412,98,420,382,289,68,142,162,68
1413,98,421,380,284,68,141,162,68
1414,98,424,380,289,70,137,163,70
1415,98,425,381,288,68,141,162,68
1416,98,426,381,289,70,137,163,70
1417,98,428,382,289,70,138,163,70
1418,98,435,385,293,72,137,166,72
1419,99,104,384,291,72,133,166,72
1420,99,106,378,284,68,137,162,68
1421,99,107,383,289,70,136,165,70
1422,99,109,376,281,68,134,162,68
1423,99,113,380,288,70,136,163,70
1424,99,114,377,284,68,136,162,68
1425,99,115,384,292,72,133,166,72
1426,99,117,384,292,72,133,166,72
1427,99,165,377,283,68,136,162,68
1428,99,166,380,288,70,135,163,70
1429,99,198,378,287,70,133,163,70
1430,99,199,373,281,68,131,162,68
1431,99,233,380,283,68,139,162,68
1432,99,234,379,283,68,138,162,68
1433,99,240,377,285,70,133,163,70
1434,99,241,381,287,68,139,162,68
1435,99,249,381,284,68,139,162,68
1436,99,251,387,293,72,135,166,72
1437,99,252,383,287,70,135,165,70
1438,99,254,385,290,70,137,165,70
1439,99,256,386,293,72,134,166,72
1440,99,261,381,289,70,135,163,70
1441,99,262,381,288,70,134,165,70
1442,99,263,377,282,68,136,162,68
1443,99,302,375,283,70,130,163,70
1444,99,306,380,287,70,135,163,70
1445,99,317,387,293,70,139,165,70
1446,99,325,373,282,70,128,163,70
1447,99,334,378,286,70,133,163,70
1448,99,335,515,326,104,163,238,104
1449,99,336,389,293,70,141,165,70
1450,99,337,385,291,72,134,166,72
1451,99,342,378,281,68,137,162,68
1452,99,345,386,293,72,136,166,72
1453,99,346,387,294,72,135,166,72
1454,99,351,372,286,68,133,159,68
1455,99,353,383,287,68,141,162,68
1456,99,354,382,287,68,141,162,68
1457,99,365,386,292,70,138,165,70
1458,99,380,377,283,68,136,162,68
1459,99,383,377,281,68,136,162,68
1460,99,404,380,284,68,138,162,68
1461,99,406,382,289,72,131,166,72
1462,99,411,387,292,72,135,166,72
1463,99,416,388,295,72,136,166,72
1464,99,419,383,285,68,141,162,68
1465,99,420,382,291,70,137,163,70
1466,99,421,379,282,68,138,162,68
1467,99,424,378,285,68,136,162,68
1468,99,425,380,286,68,138,162,68
1469,99,426,385,292,72,133,166,72
1470,99,428,381,287,70,135,163,70
1471,99,435,379,282,68,138,162,68
1472,104,106,382,289,72,134,166,72
1473,104,107,374,279,68,135,162,68
1474,104,109,376,280,68,136,162,68
1475,104,113,382,289,72,135,166,72
1476,104,114,375,281,68,136,162,68
1477,104,115,375,284,70,132,163,70
1478,104,117,375,283,68,135,162,68
1479,104,165,373,280,68,134,162,68
1480,104,166,378,287,72,130,166,72
1481,104,198,379,284,70,135,165,70
1482,104,199,373,283,70,129,163,70
1483,104,233,383,289,72,135,166,72
1484,104,234,380,287,72,133,166,72
1485,104,240,385,288,70,139,167,70
1486,104,241,386,293,72,137,166,72
1487,104,249,377,281,68,137,162,68
1488,104,251,380,287,70,135,165,70
1489,104,252,374,277,68,134,162,68
1490,104,254,381,288,72,133,166,72
1491,104,256,380,284,70,135,165,70
1492,104,261,379,288,70,135,163,70
1493,104,262,376,282,68,137,162,68
1494,104,263,380,288,72,132,166,72
1495,104,302,373,282,70,130,163,70
1496,104,306,378,285,70,133,165,70
1497,104,317,383,291,72,135,166,72
1498,104,325,373,281,70,130,163,70
1499,104,334,376,283,70,133,163,70
1500,104,335,375,283,70,132,163,70
1501,104,336,380,285,68,140,162,68
1502,104,337,375,281,68,135,162,68
1503,104,342,380,282,70,136,165,70
1504,104,345,381,289,72,134,166,72
1505,104,346,373,281,68,133,162,68
1506,104,351,378,287,70,134,163,70
1507,104,353,383,290,72,134,166,72
1508,104,354,378,282,68,139,162,68
1509,104,365,378,286,70,135,163,70
1510,104,380,373,278,68,134,162,68
1511,104,383,377,284,72,130,166,72
1512,104,404,375,284,70,132,163,70
1513,104,406,375,281,70,132,163,70
1514,104,411,376,279,68,136,162,68
1515,104,416,381,289,72,132,166,72
1516,104,419,382,289,72,134,166,72
