A,23,32,35,36,37,50,53,55,57,59,63,67,69,74,77,81,82,83,84,85,93,98,99,104,106,107,109,113,114,115,117,165,166,198,199,233,234,240,241,249,251,252,254,256,261,262,263,302,306,317,325,334,335,336,337,342,345,346,351,353,354,365,380,383,404,406,411,416,419,420,421,424,425,426,428,435
23,0.999999999999997,0.9961393545345089,0.99396648061154,0.9981208889184999,0.9946527735165133,0.990163842129431,0.9934857853184771,0.9940951302908725,0.9889647495777195,0.9927476689924353,0.9953347991345926,0.9962847599246519,0.995230459996743,0.9968483549910618,0.9952355858709439,0.9960748659107763,0.9976078783693726,0.9954769035230063,0.9948698303400549,0.9979393564754006,0.9966227731396021,0.9968440463821784,0.9957025404065772,0.9950928493973221,0.9919741588690016,0.9917712973423596,0.9930382613210731,0.9926170202963441,0.9946342328158266,0.9941760936496371,0.9971556419680645,0.9944198492789328,0.99354160572743,0.9973138961006667,0.9981076384030283,0.9951785797683997,0.9962299767487072,0.9987222735549655,0.9973907333092284,0.9956303177423806,0.9980335198001731,0.9980020020751428,0.9983462016775919,0.9987172030537566,0.9985594932608517,0.9965114175342782,0.99731834162035,0.9953365994860348,0.994496745482988,0.9937541323832939,0.992945808486587,0.9933113595450993,0.9941196338557956,0.9948429975719305,0.9975662668947264,0.9930850841283458,0.9940639068437218,0.9963359654307538,0.9929216019942813,0.9909811591267754,0.995767261809247,0.9959627353714888,0.9864821946482394,0.9888774281112995,0.9893776481851138,0.9858337446748262,0.9895632613200765,0.9881846593249928,0.9846876857686386,0.9915243065629945,0.9894421313015008,0.9951401254294613,0.9982463461629789,0.997822368517592,0.9946173257149535,0.9969912567617522
32,0.9961393545345089,0.9999999999999973,0.9908679835839971,0.992920561940265,0.997945091443986,0.9945863529013157,0.9889001026105668,0.9935125761982215,0.9943000511783159,0.9880891913616923,0.9932029577749535,0.9967509531814804,0.9935997742123783,0.9953225504792524,0.9978006185050815,0.9952358386194773,0.9952422604100475,0.9977554105481299,0.9950678733998604,0.9941092336695427,0.9977380685374031,0.9944410823023979,0.9972287705793412,0.9953123162058551,0.994736010343676,0.991927443518944,0.9918323110217936,0.9924598452102185,0.991946703997912,0.9930857606411764,0.9937267912734632,0.9983075341675398,0.9943882194509672,0.9935021508077599,0.9967940978966346,0.9978400793419093,0.994845717462416,0.9951951509768855,0.9982692759033956,0.996643191784212,0.9955387088921587,0.9981003431102646,0.9970865638604286,0.9961880676972295,0.9963320978400808,0.9928376873946372,0.9953169289666423,0.9955907888037439,0.994899507639389,0.9944115021028143,0.9919425907004826,0.9929725522392838,0.9924356074250521,0.9920823649726711,0.9973482070314483,0.9975926224034851,0.9924815967612426,0.9887708220277078,0.996522194712802,0.9927040305259798,0.9879326902096397,0.9952818522434173,0.9848095157280996,0.9848780941662766,0.9897983702856501,0.9892630750227205,0.9878471872182585,0.9898470666703483,0.9864417613776875,0.9845651050242252,0.9915269847170158,0.9953652426534443,0.9936595323811509,0.9974350090899715,0.9974946945780085,0.9942146127560327
35,0.99396648061154,0.9908679835839971,0.9999999999999971,0.9904888038843238,0.9898537187916125,0.990331432508548,0.9932586315410736,0.9845248496993164,0.9899237984220484,0.9926597408335218,0.9859075908222747,0.9926951119051953,0.9963610619087007,0.9893120413974945,0.9954412222903584,0.993773022967268,0.9947495623949714,0.991264018596183,0.995052643201441,0.9935951985053725,0.9907064587470582,0.9977081652638874,0.9887445421638789,0.9944521446274237,0.9863790887286484,0.9910080811107875,0.9897346342153626,0.9896677628944346,0.9902956127777761,0.9913334839145787,0.9920185539347387,0.9908950407958166,0.9943134877239107,0.9974717946590186,0.9918618930076686,0.9940297435806923,0.9949209104157594,0.9932365424497842,0.9930115531393646,0.9962911050492835,0.9950647160398343,0.9929206615747969,0.9972098062077887,0.9964303649825771,0.9958995597017615,0.996600502090387,0.9913998447021346,0.9943894380640697,0.9929152122161206,0.9909980204580018,0.9939254292070938,0.9882922719082754,0.9917268451108223,0.9921487298882461,0.988618507721611,0.9908154483234505,0.9956872525080024,0.9926701684660623,0.985334809543051,0.9941066803731935,0.9929515005964973,0.9855734791476771,0.9942717614166314,0.9852591969258079,0.9831980441481173,0.9860418479873873,0.9871884396803381,0.983263530295326,0.9890264274453022,0.985353286077695,0.9795000179390951,0.9951668870388255,0.9946700040854962,0.9923111686977438,0.9954917337452297,0.9954818842815497
36,0.9981208889184999,0.992920561940265,0.9904888038843238,0.9999999999999976,0.9901256852878573,0.9881466517689179,0.9907446725669483,0.9923157802255954,0.9853651620921624,0.9909744856494864,0.9921432393903944,0.9903111701110139,0.9935126004853043,0.9953284848625001,0.9895425937592306,0.9955384677301236,0.9937688151152375,0.9937711805188415,0.9916885480315923,0.9950618635483826,0.9935601181246705,0.9926929484139221,0.9955492266243317,0.9887950660509593,0.9905216009643241,0.9865970598848839,0.9906112337196604,0.9897893165122102,0.9900999487567439,0.9903616211834366,0.9936477421399984,0.991099040665887,0.990208966761225,0.9950798520748187,0.9973786241773261,0.9916136363166275,0.9939889685656766,0.9953047774613184,0.9943313370405455,0.9937923049984378,0.9960723324210223,0.9945617991538648,0.9949718368281699,0.9975801245593964,0.9964567011961096,0.9946290697891459,0.9972897884969898,0.9917970823901553,0.9946317026373925,0.9924109533721165,0.9910604490755759,0.9943854686524727,0.9899153440954449,0.9934535945776988,0.9957093379518701,0.9874013131070005,0.9920027109688387,0.9946984631862624,0.9918385824836792,0.9865445956399918,0.9937902212550751,0.9936704273154546,0.9826762473212656,0.9942074866776442,0.9848574769813314,0.9830250823421112,0.989922241660132,0.9857807464218893,0.9835470804774284,0.9916169318081608,0.9842889714809304,0.9898741739523576,0.996863579338141,0.9946825114970352,0.9921209023694056,0.9953402074744465
37,0.9946527735165133,0.997945091443986,0.9898537187916125,0.9901256852878573,0.9999999999999976,0.9896346862743053,0.9877952432518582,0.9906342785537623,0.9930050473394088,0.9854861897084826,0.9913073064764764,0.9949675046438761,0.9892715648705463,0.9934106654355936,0.996273720165278,0.9898137405579059,0.9953016631261614,0.9937225827754166,0.9939343761037438,0.9914913902726998,0.9951693400266125,0.9932711430840278,0.9923295481426659,0.9955803460362058,0.9872842939414179,0.9908144562271002,0.9867343617775912,0.9905338310295997,0.9897997223485921,0.989456969650564,0.9912312817819833,0.9942404662984212,0.9910538798302283,0.9907784879826389,0.99498929231008,0.997370615988741,0.9916428367118583,0.9937665277608569,0.9957038025145639,0.9944328133468194,0.9939140168755295,0.9961720832765086,0.9950570570287925,0.9940742946461127,0.9964134803940321,0.9927753479549799,0.9944264234335305,0.9966574756642195,0.9918726920257626,0.9946247912719735,0.9916030438433094,0.9914892061026624,0.9947387747064138,0.9896071325733657,0.9965774824844282,0.9954676039575359,0.9877398213980226,0.9886889501373466,0.9947353644902031,0.9924238205289699,0.9848571538649602,0.9940216867718186,0.9860339744513962,0.9819557178873802,0.9948778732066905,0.9849563259558491,0.9859629855978955,0.9897839139020974,0.9850945111723761,0.9847059187100852,0.9914317368432678,0.9921534618339664,0.9898852450513208,0.9966390947780988,0.9946683849412894,0.9920744933208785
50,0.990163842129431,0.9945863529013157,0.990331432508548,0.9881466517689179,0.9896346862743053,0.9999999999999973,0.987305568516282,0.9877843407053435,0.9899999449610601,0.9908554965355492,0.9860484477968325,0.990765715221675,0.9904562505299879,0.9894087404486405,0.9944890653691882,0.995704825100706,0.9884112054306102,0.9955202573568829,0.9925040120800273,0.9925309789481952,0.9907603425275061,0.9907915189035985,0.9943040160349025,0.9913335530475984,0.9962242679058947,0.9866164181922374,0.9907525488783391,0.9855247555876344,0.9889819868847323,0.987321443073204,0.9873314390859889,0.9929530344476074,0.994049126528861,0.9906748739066484,0.9897720017544971,0.9943272627880088,0.9964843287521425,0.9896480547083708,0.9921776326680245,0.9938679283879266,0.9941065860408896,0.9938788465315838,0.9935115333614648,0.9915319701125602,0.9904445664092218,0.9887012432005017,0.9904025190177317,0.9914778926158703,0.9954904914114826,0.9915127737012184,0.9917503586810847,0.9909141972660109,0.9890844324925836,0.990674925873932,0.9908458127856961,0.9965410258036151,0.9936196244842581,0.9805476603033197,0.98892671832052,0.9933865211581412,0.9880167455094184,0.983424907985529,0.9792891804184102,0.9836142062806836,0.9831681427101522,0.994305890473665,0.9854643476098242,0.9865562708289037,0.9868602439641747,0.9832942536627933,0.9846712292520332,0.9945422241326461,0.9889027998397264,0.9884369468130386,0.9959264714749403,0.993820034080212
53,0.9934857853184771,0.9889001026105668,0.9932586315410736,0.9907446725669483,0.9877952432518582,0.987305568516282,0.9999999999999976,0.9864093174161668,0.9875799508908633,0.9901437334217917,0.9911008869624738,0.9881638307012007,0.9906012225987175,0.989621561992734,0.9909203034568714,0.9939067796841925,0.9961747501441025,0.987741493262726,0.9953477470287604,0.9926049372733046,0.9920846506106334,0.9911450221571736,0.989338732771039,0.9940492697759096,0.9879717004926318,0.9957514590924776,0.9867111092350047,0.9906538230848323,0.9854482573357974,0.9890943252298023,0.988079427211507,0.9875560515141386,0.9922488111782912,0.9964310927413896,0.990794962694026,0.9895294580502474,0.9940264489141059,0.9964713352524972,0.9897687820969306,0.9922094902820937,0.9941832658537475,0.9940226715196628,0.9944792669775291,0.9933996846888994,0.9914165789938731,0.9889122861692634,0.9887342351354151,0.9903698508673388,0.9912715485856302,0.994815399409436,0.9915621164728956,0.9913745998728911,0.9913116455981246,0.9893799803179041,0.9919373423784797,0.989060056921578,0.9967280699613332,0.9922554905262682,0.9801235635384835,0.9890774886763523,0.9931253064212145,0.9879784137978613,0.9788159435607064,0.9797667107728323,0.9842727970804093,0.9825900748083591,0.9960030061573286,0.9845186209895599,0.9865251272232589,0.9877878516859585,0.9820774254070105,0.9913651687727077,0.9949141580584451,0.9890323316206584,0.9885076964673831,0.9959428875134417
55,0.9940951302908725,0.9935125761982215,0.9845248496993164,0.9923157802255954,0.9906342785537623,0.9877843407053435,0.9864093174161668,0.9999999999999977,0.9870098978940289,0.9872087717147899,0.9904003675487643,0.9934572157567075,0.9862051314038707,0.9906147338888376,0.9902696429656895,0.9911743414568981,0.9931425957030366,0.9962163617807356,0.9876507667033927,0.9947342613226409,0.9926056215754654,0.9908281323944821,0.9911813423245907,0.9891565665590524,0.9932652360264549,0.9881989217410632,0.9957334172706844,0.9863279159371072,0.9903093754791048,0.984173043428091,0.9893898974313127,0.9888085871994501,0.9875434079824779,0.992006799232146,0.9959946133678834,0.9906175867937985,0.9893770687267424,0.9933268926775827,0.9965026726743605,0.9894543522279117,0.992066686410005,0.994176765393423,0.9938581662839776,0.9928058399226389,0.9914157432831409,0.9863971351379148,0.9881714059657316,0.9874464885640638,0.9901993762397411,0.9912665874403751,0.9932914658044868,0.9919158654609207,0.9911452873051334,0.9901067329878166,0.9925911748503506,0.9920467059899981,0.9889714418183493,0.9920468893867367,0.9923238013813667,0.9803917948006985,0.98640640499783,0.9930348100116568,0.9783549803282758,0.9773582841254472,0.9803680625155013,0.9843324436146001,0.9853865119145497,0.9960821046681124,0.983163439850774,0.9871618074866146,0.9877971982951265,0.9893669603483664,0.9906262844364537,0.9942550271780854,0.9887493758742814,0.9881832605263227
57,0.9889647495777195,0.9943000511783159,0.9899237984220484,0.9853651620921624,0.9930050473394088,0.9899999449610601,0.9875799508908633,0.9870098978940289,0.9999999999999977,0.9866461651152842,0.9891841480798677,0.9909333457113214,0.991835557946041,0.9870068399798099,0.9938908289280748,0.9903447298464886,0.9922267866050043,0.9941573189830248,0.9962890463949094,0.9882466580530644,0.9949882448915842,0.9909438245643514,0.992007974749403,0.9914964931129118,0.9890032719327844,0.9933457520327553,0.9896410133018061,0.99613912954653,0.9863581297284258,0.9904070557348912,0.983742588562953,0.9921241117421127,0.9894132252268186,0.9908521412746282,0.9928705150389299,0.9966749663125991,0.9909888389680415,0.9893286551143624,0.9931533556897845,0.9963203504519353,0.9909324968627604,0.9933797358827203,0.993489556633353,0.9930325999504922,0.992154028557177,0.9881057536848235,0.9860454083783097,0.9876789977746745,0.987621312735714,0.990649213563068,0.991126468339454,0.9933215312682825,0.9913607030650343,0.9896896746778574,0.990944873415277,0.9922899126524936,0.9917764563814057,0.9858804498289084,0.993269801826142,0.9922053486189164,0.9794648184693748,0.9863430279014563,0.9838583228474346,0.9790016374958206,0.9800148613746806,0.9806050941421041,0.985116157297786,0.986502300741901,0.9956549045890097,0.9828876702011101,0.9874378675222524,0.9915261088655236,0.9883787554128152,0.991234936177652,0.9952614555606635,0.989591070150881
