,3.0,4.2,6.0,8.5,12.0,17.0,24.0,33.9,48.0
23,0.08672198244462143,0.07202723514614197,0.16809800564596383,0.10890616581448559,0.1523646697209633,0.06885902866412791,0.12365695267878254,0.08999458625332495,0.1293713736315885
32,0.07860818604892143,0.08015809081307748,0.08318066731398027,0.09592725827148793,0.07652839649559882,0.21576528635650152,0.04841713230427268,0.2070267442622249,0.11438823813393494
35,0.10494681591571596,0.10983572554590428,0.126064674606235,0.12829253299235985,0.1505140711584038,0.09161794614424347,0.09699699260314552,0.0761973411711855,0.11553389986280667
36,0.09358265778714585,0.08254362198863877,0.09001425163724412,0.11485948973260648,0.10308991960321204,0.10500380198171215,0.11245896361788454,0.10616867607031835,0.19227861758123763
37,0.07636000276761833,0.07030938151427059,0.14233645337006162,0.14123898087221368,0.11921465733992467,0.10364086594778898,0.10460496863454603,0.12993684252053792,0.11235784703303817
50,0.08634417598570944,0.08225454636007876,0.15695903598041838,0.13258679694142464,0.1440667832751189,0.10341744601325577,0.07808826443264387,0.1019396680993475,0.11434328291200276
53,0.09303402010250326,0.08911781234250128,0.12995319676885572,0.13314198576154004,0.13588773419873174,0.08373522703294953,0.10299741396731239,0.10325405988925139,0.1288785499363547
55,0.06962701840021998,0.08881590025844117,0.17052822819780716,0.11990226119248572,0.15295560405355596,0.09158655239897089,0.08174626491632218,0.09628319693577508,0.12855497364642188
57,0.07504184597000785,0.05946587529483684,0.16411394000862178,0.14343484654944313,0.16735194059071012,0.09243484386662985,0.09065442195060171,0.10065299728537203,0.10684928848377667
59,0.11016307088531327,0.0881686925559859,0.1097879275745054,0.13817499819176182,0.13344274557751243,0.09590159294659736,0.09884164793936423,0.11858287244058406,0.10693645188837556
63,0.04392865715311275,0.03661222665228935,0.346172314698015,0.14845162568028264,0.07466613662107383,0.04929852107470279,0.03713845921598468,0.04886199175389891,0.21487006715063983
67,0.07565711069542931,0.07686437065023352,0.14395450178213265,0.11218066532883021,0.11134915890614162,0.11890739279125595,0.0989662110553301,0.1304246675546039,0.13169592123604276
69,0.09637489567832355,0.09125980739279341,0.14775378221526422,0.09110287736933183,0.11885207139827793,0.10728892847602964,0.10443667247099002,0.14566184326195986,0.09726912173702938
74,0.12288269246606266,0.08894110304147555,0.13578122409384086,0.09462169284998038,0.10579939734306912,0.10261621661162065,0.10611099288216344,0.13016922260372965,0.11307745810805767
77,0.07782197935568948,0.07586140085974281,0.1326761955456098,0.14888970489544484,0.17468565441613584,0.10876018975999498,0.09813301161343559,0.08815644269501245,0.09501542085893418
81,0.10593927981789564,0.08181764947675951,0.10101194248577199,0.0772695184555308,0.21688198301058936,0.11372222776130207,0.1278582620637962,0.08622036114209762,0.08927877578625688
82,0.09901794919569883,0.10040037886148451,0.11149899521388464,0.12462319175274376,0.16742522183999864,0.09131872832956991,0.09833514072212372,0.1361809268305907,0.07119946725390518
83,0.08079479906397422,0.09650108856598703,0.14610408059848098,0.1202112805340695,0.1257711599295445,0.10704414828782721,0.10009216680283953,0.08277051793075199,0.14071075828652502
84,0.09692319629861891,0.06682712655258695,0.1797303148726747,0.16843976589886245,0.10902020710743528,0.09588169261916803,0.06138376949015804,0.08844634809688999,0.13334757906360553
85,0.08417436996958441,0.08400853658751256,0.11163291661112232,0.07667531773660097,0.24311363639165973,0.1014087144598096,0.11089725776480633,0.09054065137960153,0.09754859909930248
93,0.062008779873079456,0.10316677418950035,0.1107061422422666,0.1905961362531122,0.12365214898328045,0.10836641917204631,0.0969100670011975,0.10018448351946005,0.10440904876605697
98,0.10594115930823224,0.0867009514620107,0.16583712576904694,0.11469101833108583,0.15003095739552635,0.08828847947059536,0.08564932889477675,0.11231343069887242,0.09054754866985346
99,0.0870945713245152,0.07412502188850412,0.12617404266955365,0.12926123727301936,0.1503864728896812,0.1144135997430704,0.08558897323864147,0.1259016976338026,0.10705438333921204
104,0.10127469492032969,0.0814648722152441,0.11311466470668337,0.09056617331413333,0.14947245681707585,0.0949580788927438,0.10782771916535781,0.10298682539230546,0.1583345145761265
106,0.07776394744352756,0.10411654062968256,0.10670599326830493,0.13810877767216298,0.12822147657052155,0.11952608625018489,0.08351892883752544,0.1276088519773505,0.11442939735073958
107,0.10459013110972075,0.0886115493476321,0.15022902365893667,0.10838150324068757,0.113972669345469,0.08440042075186546,0.12945230487286868,0.11128549178137373,0.10907690589144606
109,0.09093320115577501,0.09679177967758178,0.14217755296014825,0.11138100148166005,0.11816616306607856,0.09241639922750017,0.06882825999998755,0.11593178159745174,0.1633738608338168
113,0.08319571116999179,0.087203912828148,0.11975469798905447,0.09873509435320377,0.1193422434416592,0.18465103748308428,0.1007161075117603,0.10504380605700686,0.10135738916609127
114,0.09711145812812663,0.07208205259125183,0.1292450058334867,0.12711869867655112,0.15297324960079237,0.09271336021886793,0.10961355024909944,0.12080022852290598,0.09834239617891802
115,0.061245818755118635,0.04544531594141928,0.3053984159339971,0.1378232559193301,0.1565508584178855,0.06285890327861934,0.06379076080651072,0.07276369332452191,0.09412297762259748
