,A,B,exp_value,fidelity
1088,55,306,0.9895461403552093,0.9947730701776046
1089,306,55,0.9895461403552093,0.9947730701776046
1090,55,317,0.9936081731671825,0.9968040865835912
1091,317,55,0.9936081731671825,0.9968040865835912
1092,55,325,0.9221694368537071,0.9610847184268536
1093,325,55,0.9221694368537071,0.9610847184268536
1094,55,334,0.9980994249448669,0.9990497124724335
1095,334,55,0.9980994249448669,0.9990497124724335
1096,55,335,0.9889438095039649,0.9944719047519824
1097,335,55,0.9889438095039649,0.9944719047519824
1098,55,336,0.9353578761757251,0.9676789380878625
1099,336,55,0.9353578761757251,0.9676789380878625
1100,55,337,0.9961839949892799,0.99809199749464
1101,337,55,0.9961839949892799,0.99809199749464
1102,55,342,0.9964913663976152,0.9982456831988076
1103,342,55,0.9964913663976152,0.9982456831988076
1104,55,345,0.9893608712275317,0.9946804356137658
1105,345,55,0.9893608712275317,0.9946804356137658
1106,55,346,0.992525130363596,0.996262565181798
1107,346,55,0.992525130363596,0.996262565181798
1108,55,351,0.9981999752121644,0.9990999876060822
1109,351,55,0.9981999752121644,0.9990999876060822
1110,55,353,0.9947415987661967,0.9973707993830984
1111,353,55,0.9947415987661967,0.9973707993830984
1112,55,354,0.9948565508209699,0.997428275410485
1113,354,55,0.9948565508209699,0.997428275410485
1114,55,365,0.9789020719311247,0.9894510359655624
1115,365,55,0.9789020719311247,0.9894510359655624
1116,55,380,0.9938038192631898,0.996901909631595
1117,380,55,0.9938038192631898,0.996901909631595
1118,55,383,0.9904229158178717,0.9952114579089358
1119,383,55,0.9904229158178717,0.9952114579089358
1120,55,404,0.9943750842106563,0.9971875421053282
1121,404,55,0.9943750842106563,0.9971875421053282
1122,55,406,0.9256729595693316,0.9628364797846658
1123,406,55,0.9256729595693316,0.9628364797846658
1124,55,411,0.9963524784891544,0.9981762392445772
1125,411,55,0.9963524784891544,0.9981762392445772
1126,55,416,0.9949873404649002,0.9974936702324502
1127,416,55,0.9949873404649002,0.9974936702324502
1128,55,419,0.9939490382790157,0.9969745191395079
1129,419,55,0.9939490382790157,0.9969745191395079
1130,55,420,0.9921249016586875,0.9960624508293437
1131,420,55,0.9921249016586875,0.9960624508293437
1132,55,421,0.9841115997787507,0.9920557998893753
1133,421,55,0.9841115997787507,0.9920557998893753
1134,55,424,0.9909408748397743,0.9954704374198872
1135,424,55,0.9909408748397743,0.9954704374198872
1136,55,425,0.9984079588441053,0.9992039794220526
1137,425,55,0.9984079588441053,0.9992039794220526
1138,55,426,0.9954999227219041,0.9977499613609521
1139,426,55,0.9954999227219041,0.9977499613609521
1140,55,428,0.9949537832450741,0.997476891622537
1141,428,55,0.9949537832450741,0.997476891622537
1142,55,435,0.9942698307659575,0.9971349153829787
1143,435,55,0.9942698307659575,0.9971349153829787
1144,57,59,0.9959444526847152,0.9979722263423576
1145,59,57,0.9959444526847152,0.9979722263423576
1146,57,63,0.9622018502084513,0.9811009251042256
1147,63,57,0.9622018502084513,0.9811009251042256
1148,57,67,0.9956314621628919,0.997815731081446
1149,67,57,0.9956314621628919,0.997815731081446
1150,57,69,0.9942462560399705,0.9971231280199853
1151,69,57,0.9942462560399705,0.9971231280199853
1152,57,74,0.993000469721876,0.996500234860938
1153,74,57,0.993000469721876,0.996500234860938
1154,57,77,0.9987872779829046,0.9993936389914523
1155,77,57,0.9987872779829046,0.9993936389914523
1156,57,81,0.9910184834793297,0.9955092417396649
1157,81,57,0.9910184834793297,0.9955092417396649
1158,57,82,0.9950972784893732,0.9975486392446866
1159,82,57,0.9950972784893732,0.9975486392446866
1160,57,83,0.9964489863583805,0.9982244931791903
1161,83,57,0.9964489863583805,0.9982244931791903
1162,57,84,0.9959825926029232,0.9979912963014617
1163,84,57,0.9959825926029232,0.9979912963014617
1164,57,85,0.9912043744319234,0.9956021872159617
1165,85,57,0.9912043744319234,0.9956021872159617
1166,57,93,0.9942385572214023,0.9971192786107012
1167,93,57,0.9942385572214023,0.9971192786107012
1168,57,98,0.9979849909683259,0.9989924954841629
1169,98,57,0.9979849909683259,0.9989924954841629
1170,57,99,0.9978834396252221,0.998941719812611
1171,99,57,0.9978834396252221,0.998941719812611
1172,57,104,0.993943920598067,0.9969719602990335
1173,104,57,0.993943920598067,0.9969719602990335
1174,57,106,0.9948152110346327,0.9974076055173163
1175,106,57,0.9948152110346327,0.9974076055173163
1176,57,107,0.9952721562209945,0.9976360781104973
1177,107,57,0.9952721562209945,0.9976360781104973
1178,57,109,0.9941690035782702,0.9970845017891351
1179,109,57,0.9941690035782702,0.9970845017891351
1180,57,113,0.9903194372338833,0.9951597186169416
1181,113,57,0.9903194372338833,0.9951597186169416
1182,57,114,0.9980446067622689,0.9990223033811345
1183,114,57,0.9980446067622689,0.9990223033811345
1184,57,115,0.9858677112171358,0.9929338556085678
1185,115,57,0.9858677112171358,0.9929338556085678
1186,57,117,0.9956173775308399,0.99780868876542
1187,117,57,0.9956173775308399,0.99780868876542
1188,57,165,0.9902055433702153,0.9951027716851076
1189,165,57,0.9902055433702153,0.9951027716851076
1190,57,166,0.9916305411329329,0.9958152705664665
1191,166,57,0.9916305411329329,0.9958152705664665
1192,57,198,0.9926615894494633,0.9963307947247316
1193,198,57,0.9926615894494633,0.9963307947247316
1194,57,199,0.9962856887275329,0.9981428443637664
1195,199,57,0.9962856887275329,0.9981428443637664
1196,57,233,0.9941374803322829,0.9970687401661414
1197,233,57,0.9941374803322829,0.9970687401661414
1198,57,234,0.9949342168519664,0.9974671084259832
1199,234,57,0.9949342168519664,0.9974671084259832
1200,57,240,0.9974103534863255,0.9987051767431627
1201,240,57,0.9974103534863255,0.9987051767431627
1202,57,241,0.9940130541172754,0.9970065270586377
1203,241,57,0.9940130541172754,0.9970065270586377
1204,57,249,0.9949564258156371,0.9974782129078186
1205,249,57,0.9949564258156371,0.9974782129078186
1206,57,251,0.9957237844539333,0.9978618922269666
1207,251,57,0.9957237844539333,0.9978618922269666
1208,57,252,0.9866329810211304,0.9933164905105651
1209,252,57,0.9866329810211304,0.9933164905105651
1210,57,254,0.9980804424929779,0.999040221246489
1211,254,57,0.9980804424929779,0.999040221246489
1212,57,256,0.9973451590373094,0.9986725795186546
1213,256,57,0.9973451590373094,0.9986725795186546
1214,57,261,0.9965563701986131,0.9982781850993065
1215,261,57,0.9965563701986131,0.9982781850993065
1216,57,262,0.9967955408777359,0.998397770438868
1217,262,57,0.9967955408777359,0.998397770438868
1218,57,263,0.9991421619963264,0.9995710809981633
1219,263,57,0.9991421619963264,0.9995710809981633
1220,57,302,0.9751904613394633,0.9875952306697316
1221,302,57,0.9751904613394633,0.9875952306697316
1222,57,306,0.9913037389178604,0.9956518694589302
1223,306,57,0.9913037389178604,0.9956518694589302
1224,57,317,0.9935197083616343,0.9967598541808171
1225,317,57,0.9935197083616343,0.9967598541808171
1226,57,325,0.9236361925901175,0.9618180962950588
1227,325,57,0.9236361925901175,0.9618180962950588
1228,57,334,0.9961574170727595,0.9980787085363798
1229,334,57,0.9961574170727595,0.9980787085363798
1230,57,335,0.9859914037274277,0.9929957018637139
1231,335,57,0.9859914037274277,0.9929957018637139
1232,57,336,0.9438698455197554,0.9719349227598777
1233,336,57,0.9438698455197554,0.9719349227598777
1234,57,337,0.9945318348122836,0.9972659174061418
1235,337,57,0.9945318348122836,0.9972659174061418
1236,57,342,0.9947963362193999,0.9973981681097
1237,342,57,0.9947963362193999,0.9973981681097
1238,57,345,0.9894372305717504,0.9947186152858751
1239,345,57,0.9894372305717504,0.9947186152858751
1240,57,346,0.9936661908235156,0.9968330954117578
1241,346,57,0.9936661908235156,0.9968330954117578
1242,57,351,0.9979987680480582,0.9989993840240291
1243,351,57,0.9979987680480582,0.9989993840240291
1244,57,353,0.9937946810031353,0.9968973405015676
1245,353,57,0.9937946810031353,0.9968973405015676
1246,57,354,0.9920857815515416,0.9960428907757708
1247,354,57,0.9920857815515416,0.9960428907757708
1248,57,365,0.9791836518919681,0.989591825945984
1249,365,57,0.9791836518919681,0.989591825945984
1250,57,380,0.9942505145468168,0.9971252572734084
1251,380,57,0.9942505145468168,0.9971252572734084
1252,57,383,0.9926669094022529,0.9963334547011264
1253,383,57,0.9926669094022529,0.9963334547011264
1254,57,404,0.9933513421134547,0.9966756710567273
1255,404,57,0.9933513421134547,0.9966756710567273
1256,57,406,0.9167743099921409,0.9583871549960705
1257,406,57,0.9167743099921409,0.9583871549960705
1258,57,411,0.9957407095662651,0.9978703547831326
1259,411,57,0.9957407095662651,0.9978703547831326
1260,57,416,0.9958387074827375,0.9979193537413688
1261,416,57,0.9958387074827375,0.9979193537413688
1262,57,419,0.9943479994462397,0.9971739997231199
1263,419,57,0.9943479994462397,0.9971739997231199
1264,57,420,0.9916544251970113,0.9958272125985057
1265,420,57,0.9916544251970113,0.9958272125985057
1266,57,421,0.9898823605651315,0.9949411802825657
1267,421,57,0.9898823605651315,0.9949411802825657
1268,57,424,0.9881290521679396,0.9940645260839698
1269,424,57,0.9881290521679396,0.9940645260839698
1270,57,425,0.9987185586718706,0.9993592793359354
1271,425,57,0.9987185586718706,0.9993592793359354
1272,57,426,0.9936501127463008,0.9968250563731504
1273,426,57,0.9936501127463008,0.9968250563731504
1274,57,428,0.9956132760236391,0.9978066380118196
1275,428,57,0.9956132760236391,0.9978066380118196
1276,57,435,0.9945711832952305,0.9972855916476153
1277,435,57,0.9945711832952305,0.9972855916476153
1278,59,63,0.9463938386957487,0.9731969193478743
1279,63,59,0.9463938386957487,0.9731969193478743
1280,59,67,0.9969619449186072,0.9984809724593036
1281,67,59,0.9969619449186072,0.9984809724593036
1282,59,69,0.996884688508896,0.998442344254448
1283,69,59,0.996884688508896,0.998442344254448
1284,59,74,0.99767751538581,0.998838757692905
1285,74,59,0.99767751538581,0.998838757692905
1286,59,77,0.9970611306271675,0.9985305653135838
1287,77,59,0.9970611306271675,0.9985305653135838
1288,59,81,0.9918098425590153,0.9959049212795077
1289,81,59,0.9918098425590153,0.9959049212795077
1290,59,82,0.9980134844287434,0.9990067422143717
1291,82,59,0.9980134844287434,0.9990067422143717
1292,59,83,0.9968086739374179,0.998404336968709
1293,83,59,0.9968086739374179,0.998404336968709
1294,59,84,0.993821726228695,0.9969108631143475
1295,84,59,0.993821726228695,0.9969108631143475
1296,59,85,0.9892188193729851,0.9946094096864926
1297,85,59,0.9892188193729851,0.9946094096864926
1298,59,93,0.9963710121080598,0.9981855060540299
1299,93,59,0.9963710121080598,0.9981855060540299
1300,59,98,0.9972101090917027,0.9986050545458514
1301,98,59,0.9972101090917027,0.9986050545458514
1302,59,99,0.9988062428417984,0.9994031214208992
1303,99,59,0.9988062428417984,0.9994031214208992
1304,59,104,0.996535331682506,0.998267665841253
1305,104,59,0.996535331682506,0.998267665841253
1306,59,106,0.9985998211298317,0.9992999105649158
1307,106,59,0.9985998211298317,0.9992999105649158
1308,59,107,0.9974980702142091,0.9987490351071046
1309,107,59,0.9974980702142091,0.9987490351071046
1310,59,109,0.9959671685966365,0.9979835842983182
1311,109,59,0.9959671685966365,0.9979835842983182
1312,59,113,0.9934318880529716,0.9967159440264858
1313,113,59,0.9934318880529716,0.9967159440264858
1314,59,114,0.9990650449394534,0.9995325224697267
1315,114,59,0.9990650449394534,0.9995325224697267
1316,59,115,0.970973225860897,0.9854866129304485
1317,115,59,0.970973225860897,0.9854866129304485
1318,59,117,0.9990143243466868,0.9995071621733433
1319,117,59,0.9990143243466868,0.9995071621733433
1320,59,165,0.9916594928776841,0.995829746438842
1321,165,59,0.9916594928776841,0.995829746438842
1322,59,166,0.998691283819515,0.9993456419097575
1323,166,59,0.998691283819515,0.9993456419097575
1324,59,198,0.9958532695759761,0.997926634787988
1325,198,59,0.9958532695759761,0.997926634787988
1326,59,199,0.9987790555422541,0.9993895277711271
1327,199,59,0.9987790555422541,0.9993895277711271
1328,59,233,0.9912674124471714,0.9956337062235857
1329,233,59,0.9912674124471714,0.9956337062235857
1330,59,234,0.9974686227280257,0.9987343113640128
1331,234,59,0.9974686227280257,0.9987343113640128
1332,59,240,0.9950521834410109,0.9975260917205054
1333,240,59,0.9950521834410109,0.9975260917205054
1334,59,241,0.996580236437296,0.998290118218648
1335,241,59,0.996580236437296,0.998290118218648
1336,59,249,0.9992244436216845,0.9996122218108423
1337,249,59,0.9992244436216845,0.9996122218108423
1338,59,251,0.9988832560988665,0.9994416280494333
1339,251,59,0.9988832560988665,0.9994416280494333
1340,59,252,0.9863378627163706,0.9931689313581853
1341,252,59,0.9863378627163706,0.9931689313581853
1342,59,254,0.9944358908071762,0.9972179454035881
1343,254,59,0.9944358908071762,0.9972179454035881
1344,59,256,0.9978680521108176,0.9989340260554088
1345,256,59,0.9978680521108176,0.9989340260554088
1346,59,261,0.9993004472643785,0.9996502236321892
1347,261,59,0.9993004472643785,0.9996502236321892
1348,59,262,0.9988123823990465,0.9994061911995232
1349,262,59,0.9988123823990465,0.9994061911995232
1350,59,263,0.9960301021344575,0.9980150510672288
1351,263,59,0.9960301021344575,0.9980150510672288
1352,59,302,0.9832350159712226,0.9916175079856113
1353,302,59,0.9832350159712226,0.9916175079856113
1354,59,306,0.9923907809229928,0.9961953904614964
1355,306,59,0.9923907809229928,0.9961953904614964
1356,59,317,0.9980444290254284,0.9990222145127142
1357,317,59,0.9980444290254284,0.9990222145127142
1358,59,325,0.9349437967728278,0.9674718983864139
1359,325,59,0.9349437967728278,0.9674718983864139
1360,59,334,0.990844925340896,0.995422462670448
1361,334,59,0.990844925340896,0.995422462670448
1362,59,335,0.9768227842815635,0.9884113921407818
1363,335,59,0.9768227842815635,0.9884113921407818
1364,59,336,0.9304419375525659,0.9652209687762829
1365,336,59,0.9304419375525659,0.9652209687762829
1366,59,337,0.9941376599459734,0.9970688299729866
1367,337,59,0.9941376599459734,0.9970688299729866
1368,59,342,0.997246093794501,0.9986230468972506
1369,342,59,0.997246093794501,0.9986230468972506
1370,59,345,0.9951530164404685,0.9975765082202342
1371,345,59,0.9951530164404685,0.9975765082202342
1372,59,346,0.9973910116506561,0.9986955058253281
1373,346,59,0.9973910116506561,0.9986955058253281
1374,59,351,0.993490409323191,0.9967452046615954
1375,351,59,0.993490409323191,0.9967452046615954
1376,59,353,0.9976689267207178,0.998834463360359
1377,353,59,0.9976689267207178,0.998834463360359
1378,59,354,0.994203641754484,0.997101820877242
1379,354,59,0.994203641754484,0.997101820877242
1380,59,365,0.9750760868579823,0.9875380434289911
1381,365,59,0.9750760868579823,0.9875380434289911
1382,59,380,0.9987978613956616,0.9993989306978308
1383,380,59,0.9987978613956616,0.9993989306978308
1384,59,383,0.9963342075821017,0.9981671037910509
1385,383,59,0.9963342075821017,0.9981671037910509
1386,59,404,0.996959808648106,0.998479904324053
1387,404,59,0.996959808648106,0.998479904324053
1388,59,406,0.9212025378722409,0.9606012689361205
1389,406,59,0.9212025378722409,0.9606012689361205
1390,59,411,0.9981614271643153,0.9990807135821577
1391,411,59,0.9981614271643153,0.9990807135821577
1392,59,416,0.9994323792203333,0.9997161896101667
1393,416,59,0.9994323792203333,0.9997161896101667
1394,59,419,0.9935170469072716,0.9967585234536358
1395,419,59,0.9935170469072716,0.9967585234536358
1396,59,420,0.9966909991698585,0.9983454995849292
1397,420,59,0.9966909991698585,0.9983454995849292
1398,59,421,0.9775271034507041,0.9887635517253521
1399,421,59,0.9775271034507041,0.9887635517253521
1400,59,424,0.9786520067162686,0.9893260033581344
1401,424,59,0.9786520067162686,0.9893260033581344
1402,59,425,0.9984020581410962,0.9992010290705481
1403,425,59,0.9984020581410962,0.9992010290705481
1404,59,426,0.9959796845286877,0.9979898422643438
1405,426,59,0.9959796845286877,0.9979898422643438
1406,59,428,0.9986115905921723,0.9993057952960862
1407,428,59,0.9986115905921723,0.9993057952960862
1408,59,435,0.99932069054917,0.999660345274585
1409,435,59,0.99932069054917,0.999660345274585
1410,63,67,0.9585634110155713,0.9792817055077856
1411,67,63,0.9585634110155713,0.9792817055077856
1412,63,69,0.9508897743582538,0.9754448871791269
1413,69,63,0.9508897743582538,0.9754448871791269
1414,63,74,0.9507329121031618,0.9753664560515809
1415,74,63,0.9507329121031618,0.9753664560515809
1416,63,77,0.9508584685598973,0.9754292342799487
1417,77,63,0.9508584685598973,0.9754292342799487
1418,63,81,0.9279122823201457,0.9639561411600728
1419,81,63,0.9279122823201457,0.9639561411600728
1420,63,82,0.9369943046633339,0.968497152331667
1421,82,63,0.9369943046633339,0.968497152331667
1422,63,83,0.9621784676423804,0.9810892338211902
1423,83,63,0.9621784676423804,0.9810892338211902
1424,63,84,0.9731873890283098,0.9865936945141549
1425,84,63,0.9731873890283098,0.9865936945141549
1426,63,85,0.9306682192527425,0.9653341096263712
1427,85,63,0.9306682192527425,0.9653341096263712
1428,63,93,0.9479741304570821,0.9739870652285411
1429,93,63,0.9479741304570821,0.9739870652285411
1430,63,98,0.9582165722490772,0.9791082861245386
1431,98,63,0.9582165722490772,0.9791082861245386
1432,63,99,0.9505677344084855,0.9752838672042428
1433,99,63,0.9505677344084855,0.9752838672042428
1434,63,104,0.9506250165647234,0.9753125082823617
1435,104,63,0.9506250165647234,0.9753125082823617
1436,63,106,0.9461392458402242,0.9730696229201121
1437,106,63,0.9461392458402242,0.9730696229201121
1438,63,107,0.9559992371029657,0.9779996185514829
1439,107,63,0.9559992371029657,0.9779996185514829
1440,63,109,0.9631247899751486,0.9815623949875742
1441,109,63,0.9631247899751486,0.9815623949875742
1442,63,113,0.9410104878678158,0.9705052439339079
1443,113,63,0.9410104878678158,0.9705052439339079
1444,63,114,0.9495734326942513,0.9747867163471257
1445,114,63,0.9495734326942513,0.9747867163471257
1446,63,115,0.9847390836063543,0.9923695418031772
1447,115,63,0.9847390836063543,0.9923695418031772
1448,63,117,0.9524508918373613,0.9762254459186807
1449,117,63,0.9524508918373613,0.9762254459186807
1450,63,165,0.9653225015882102,0.982661250794105
1451,165,63,0.9653225015882102,0.982661250794105
1452,63,166,0.9366704735532856,0.9683352367766428
1453,166,63,0.9366704735532856,0.9683352367766428
1454,63,198,0.9577452145528906,0.9788726072764453
1455,198,63,0.9577452145528906,0.9788726072764453
1456,63,199,0.9478015989096676,0.9739007994548339
1457,199,63,0.9478015989096676,0.9739007994548339
1458,63,233,0.9667772251540152,0.9833886125770076
1459,233,63,0.9667772251540152,0.9833886125770076
1460,63,234,0.9529900712626691,0.9764950356313346
1461,234,63,0.9529900712626691,0.9764950356313346
1462,63,240,0.9699363675662828,0.9849681837831414
1463,240,63,0.9699363675662828,0.9849681837831414
1464,63,241,0.9337048813062487,0.9668524406531244
1465,241,63,0.9337048813062487,0.9668524406531244
1466,63,249,0.9450556328744051,0.9725278164372025
1467,249,63,0.9450556328744051,0.9725278164372025
1468,63,251,0.9445716870621413,0.9722858435310706
1469,251,63,0.9445716870621413,0.9722858435310706
1470,63,252,0.9634599722966184,0.9817299861483092
1471,252,63,0.9634599722966184,0.9817299861483092
1472,63,254,0.966725630558688,0.983362815279344
1473,254,63,0.966725630558688,0.983362815279344
1474,63,256,0.9622056249209805,0.9811028124604902
1475,256,63,0.9622056249209805,0.9811028124604902
1476,63,261,0.946378383371991,0.9731891916859955
1477,261,63,0.946378383371991,0.9731891916859955
1478,63,262,0.9492519988916497,0.9746259994458248
1479,262,63,0.9492519988916497,0.9746259994458248
1480,63,263,0.9582281220271329,0.9791140610135665
1481,263,63,0.9582281220271329,0.9791140610135665
1482,63,302,0.9184175031260084,0.9592087515630042
1483,302,63,0.9184175031260084,0.9592087515630042
1484,63,306,0.9236592390555232,0.9618296195277616
1485,306,63,0.9236592390555232,0.9618296195277616
1486,63,317,0.9386272268486002,0.9693136134243001
1487,317,63,0.9386272268486002,0.9693136134243001
1488,63,325,0.8608760640615575,0.9304380320307788
1489,325,63,0.8608760640615575,0.9304380320307788
1490,63,334,0.9775969658660119,0.9887984829330059
1491,334,63,0.9775969658660119,0.9887984829330059
1492,63,335,0.9919377775169808,0.9959688887584903
1493,335,63,0.9919377775169808,0.9959688887584903
1494,63,336,0.8668232288731241,0.9334116144365621
1495,336,63,0.8668232288731241,0.9334116144365621
1496,63,337,0.960154983436434,0.980077491718217
1497,337,63,0.960154983436434,0.980077491718217
1498,63,342,0.959609102317323,0.9798045511586615
1499,342,63,0.959609102317323,0.9798045511586615
1500,63,345,0.9375149099203887,0.9687574549601943
1501,345,63,0.9375149099203887,0.9687574549601943
1502,63,346,0.9429628625139114,0.9714814312569557
1503,346,63,0.9429628625139114,0.9714814312569557
1504,63,351,0.9708083639129286,0.9854041819564643
1505,351,63,0.9708083639129286,0.9854041819564643
1506,63,353,0.9507692427375138,0.9753846213687569
1507,353,63,0.9507692427375138,0.9753846213687569
1508,63,354,0.9559009921140975,0.9779504960570488
1509,354,63,0.9559009921140975,0.9779504960570488
1510,63,365,0.9215628785751582,0.9607814392875791
1511,365,63,0.9215628785751582,0.9607814392875791
1512,63,380,0.9374092741681526,0.9687046370840763
1513,380,63,0.9374092741681526,0.9687046370840763
1514,63,383,0.9437367906484677,0.9718683953242339
1515,383,63,0.9437367906484677,0.9718683953242339
1516,63,404,0.9483679570254803,0.9741839785127402
1517,404,63,0.9483679570254803,0.9741839785127402
1518,63,406,0.9219271809867129,0.9609635904933564
1519,406,63,0.9219271809867129,0.9609635904933564
1520,63,411,0.9538336154501945,0.9769168077250973
1521,411,63,0.9538336154501945,0.9769168077250973
1522,63,416,0.9440850168975838,0.9720425084487919
1523,416,63,0.9440850168975838,0.9720425084487919
1524,63,419,0.9444456231802665,0.9722228115901332
1525,419,63,0.9444456231802665,0.9722228115901332
1526,63,420,0.9369928513449299,0.968496425672465
1527,420,63,0.9369928513449299,0.968496425672465
1528,63,421,0.9486666545049847,0.9743333272524923
1529,421,63,0.9486666545049847,0.9743333272524923
1530,63,424,0.989220769338476,0.994610384669238
1531,424,63,0.989220769338476,0.994610384669238
1532,63,425,0.9556438393072193,0.9778219196536097
1533,425,63,0.9556438393072193,0.9778219196536097
1534,63,426,0.9623822622428783,0.9811911311214392
1535,426,63,0.9623822622428783,0.9811911311214392
1536,63,428,0.9441148374177016,0.9720574187088509
1537,428,63,0.9441148374177016,0.9720574187088509
1538,63,435,0.9492688227683556,0.9746344113841778
1539,435,63,0.9492688227683556,0.9746344113841778
1540,67,69,0.9983149875875841,0.999157493793792
1541,69,67,0.9983149875875841,0.999157493793792
1542,67,74,0.9978767580428342,0.998938379021417
1543,74,67,0.9978767580428342,0.998938379021417
1544,67,77,0.9946293466369144,0.9973146733184572
1545,77,67,0.9946293466369144,0.9973146733184572
1546,67,81,0.9878785597350539,0.993939279867527
1547,81,67,0.9878785597350539,0.993939279867527
1548,67,82,0.9939059695694241,0.9969529847847121
1549,82,67,0.9939059695694241,0.9969529847847121
1550,67,83,0.9980379715947041,0.999018985797352
1551,83,67,0.9980379715947041,0.999018985797352
1552,67,84,0.9946399750199583,0.9973199875099792
1553,84,67,0.9946399750199583,0.9973199875099792
1554,67,85,0.985895663545858,0.992947831772929
1555,85,67,0.985895663545858,0.992947831772929
1556,67,93,0.9938121713982739,0.996906085699137
1557,93,67,0.9938121713982739,0.996906085699137
1558,67,98,0.9962245463498187,0.9981122731749094
1559,98,67,0.9962245463498187,0.9981122731749094
1560,67,99,0.99809129653934,0.99904564826967
1561,99,67,0.99809129653934,0.99904564826967
1562,67,104,0.9965121579211328,0.9982560789605663
1563,104,67,0.9965121579211328,0.9982560789605663
1564,67,106,0.9977590915363711,0.9988795457681856
1565,106,67,0.9977590915363711,0.9988795457681856
1566,67,107,0.9975145887321307,0.9987572943660654
1567,107,67,0.9975145887321307,0.9987572943660654
1568,67,109,0.9978405220897242,0.9989202610448621
1569,109,67,0.9978405220897242,0.9989202610448621
1570,67,113,0.9957613554097708,0.9978806777048854
1571,113,67,0.9957613554097708,0.9978806777048854
1572,67,114,0.9971293975562183,0.9985646987781092
1573,114,67,0.9971293975562183,0.9985646987781092
1574,67,115,0.976140659384073,0.9880703296920366
1575,115,67,0.976140659384073,0.9880703296920366
1576,67,117,0.9975879611114372,0.9987939805557187
1577,117,67,0.9975879611114372,0.9987939805557187
1578,67,165,0.993266063384409,0.9966330316922045
1579,165,67,0.993266063384409,0.9966330316922045
1580,67,166,0.9955839965919924,0.9977919982959962
1581,166,67,0.9955839965919924,0.9977919982959962
1582,67,198,0.997194380848359,0.9985971904241795
1583,198,67,0.997194380848359,0.9985971904241795
1584,67,199,0.9955841382463677,0.9977920691231839
1585,199,67,0.9955841382463677,0.9977920691231839
1586,67,233,0.9952623860919159,0.9976311930459579
1587,233,67,0.9952623860919159,0.9976311930459579
1588,67,234,0.998055732211077,0.9990278661055385
1589,234,67,0.998055732211077,0.9990278661055385
1590,67,240,0.9973311741208335,0.9986655870604167
1591,240,67,0.9973311741208335,0.9986655870604167
1592,67,241,0.9944064493339484,0.9972032246669742
1593,241,67,0.9944064493339484,0.9972032246669742
1594,67,249,0.9977281599255095,0.9988640799627547
1595,249,67,0.9977281599255095,0.9988640799627547
1596,67,251,0.9976543960841151,0.9988271980420576
1597,251,67,0.9976543960841151,0.9988271980420576
1598,67,252,0.9914134241787962,0.9957067120893981
1599,252,67,0.9914134241787962,0.9957067120893981
1600,67,254,0.9933779323672283,0.9966889661836141
1601,254,67,0.9933779323672283,0.9966889661836141
1602,67,256,0.9979370694177193,0.9989685347088597
1603,256,67,0.9979370694177193,0.9989685347088597
1604,67,261,0.9972042600934414,0.9986021300467207
1605,261,67,0.9972042600934414,0.9986021300467207
1606,67,262,0.9985463102954896,0.9992731551477447
1607,262,67,0.9985463102954896,0.9992731551477447
1608,67,263,0.9964729084735899,0.998236454236795
1609,263,67,0.9964729084735899,0.998236454236795
1610,67,302,0.9842268244779471,0.9921134122389735
1611,302,67,0.9842268244779471,0.9921134122389735
1612,67,306,0.9878309260714169,0.9939154630357084
1613,306,67,0.9878309260714169,0.9939154630357084
1614,67,317,0.9971230056468569,0.9985615028234285
1615,317,67,0.9971230056468569,0.9985615028234285
1616,67,325,0.9383648924846736,0.9691824462423368
1617,325,67,0.9383648924846736,0.9691824462423368
1618,67,334,0.9956594654260775,0.9978297327130388
1619,334,67,0.9956594654260775,0.9978297327130388
1620,67,335,0.9854019164554507,0.9927009582277253
1621,335,67,0.9854019164554507,0.9927009582277253
1622,67,336,0.9170389988127963,0.9585194994063981
1623,336,67,0.9170389988127963,0.9585194994063981
1624,67,337,0.996447280612084,0.998223640306042
1625,337,67,0.996447280612084,0.998223640306042
1626,67,342,0.9980604731033893,0.9990302365516947
1627,342,67,0.9980604731033893,0.9990302365516947
1628,67,345,0.9948843216119129,0.9974421608059565
1629,345,67,0.9948843216119129,0.9974421608059565
1630,67,346,0.9966412784810521,0.998320639240526
1631,346,67,0.9966412784810521,0.998320639240526
1632,67,351,0.9956404729131919,0.997820236456596
1633,351,67,0.9956404729131919,0.997820236456596
1634,67,353,0.9982813659647243,0.9991406829823621
1635,353,67,0.9982813659647243,0.9991406829823621
1636,67,354,0.9977609929145685,0.9988804964572843
1637,354,67,0.9977609929145685,0.9988804964572843
1638,67,365,0.9698707427144906,0.9849353713572453
1639,365,67,0.9698707427144906,0.9849353713572453
1640,67,380,0.9958339392992135,0.9979169696496067
1641,380,67,0.9958339392992135,0.9979169696496067
1642,67,383,0.9933974042540317,0.9966987021270158
1643,383,67,0.9933974042540317,0.9966987021270158
1644,67,404,0.9992778068705327,0.9996389034352664
1645,404,67,0.9992778068705327,0.9996389034352664
1646,67,406,0.9307565247777819,0.9653782623888909
1647,406,67,0.9307565247777819,0.9653782623888909
1648,67,411,0.9989223672929436,0.9994611836464717
1649,411,67,0.9989223672929436,0.9994611836464717
1650,67,416,0.9973664947169609,0.9986832473584805
1651,416,67,0.9973664947169609,0.9986832473584805
1652,67,419,0.9941048190114553,0.9970524095057276
