,A,B,gates,depth,2-gates,RZ,SX,CZ
147,32,428,538,394,108,171,249,108
148,32,435,546,401,108,179,249,108
149,35,36,544,397,108,176,251,108
150,35,37,549,401,110,180,250,110
151,35,50,544,397,108,176,251,108
152,35,53,557,405,108,189,250,108
153,35,55,548,401,108,179,251,108
154,35,57,546,398,108,178,251,108
155,35,59,553,407,110,183,250,110
156,35,63,549,396,106,182,251,106
157,35,67,544,401,110,176,248,110
158,35,69,548,401,108,180,251,108
159,35,74,549,402,108,180,251,108
160,35,77,544,397,108,176,251,108
161,35,81,547,398,108,179,251,108
162,35,82,543,396,106,177,251,106
163,35,83,552,406,110,182,250,110
164,35,84,549,402,108,180,251,108
165,35,85,544,395,106,178,251,106
166,35,93,546,399,110,177,250,110
167,35,98,553,405,110,183,250,110
168,35,99,546,400,108,178,251,108
169,35,104,545,396,108,177,251,108
170,35,106,548,397,106,182,251,106
171,35,107,549,402,110,180,250,110
172,35,109,551,400,106,185,251,106
173,35,113,550,404,110,181,250,110
174,35,114,549,398,106,183,251,106
175,35,115,548,402,110,178,250,110
176,35,117,543,398,110,174,250,110
177,35,165,554,401,108,186,250,108
178,35,166,552,397,106,185,251,106
179,35,198,552,400,106,185,251,106
180,35,199,543,396,108,174,251,108
181,35,233,555,404,108,187,250,108
182,35,234,548,400,108,180,251,108
183,35,240,551,399,106,185,251,106
184,35,241,551,403,108,183,251,108
185,35,249,553,399,106,186,251,106
186,35,251,550,399,106,183,251,106
187,35,252,545,398,108,178,250,108
188,35,254,546,398,108,178,251,108
189,35,256,546,399,108,178,251,108
190,35,261,550,401,108,181,251,108
191,35,262,552,399,106,185,251,106
192,35,263,546,396,106,180,251,106
193,35,302,542,395,108,173,251,108
194,35,306,554,399,106,187,251,106
195,35,317,547,397,106,181,251,106
196,35,325,546,400,110,177,250,110
197,35,334,550,404,110,180,250,110
198,35,335,550,402,108,181,251,108
199,35,336,554,402,106,187,251,106
200,35,337,547,398,108,179,251,108
201,35,342,550,398,106,183,251,106
202,35,345,546,399,108,177,251,108
203,35,346,556,404,108,188,250,108
204,35,351,554,400,106,187,251,106
205,35,353,547,398,108,179,251,108
206,35,354,550,400,106,184,251,106
207,35,365,549,403,110,179,250,110
208,35,380,547,401,108,179,251,108
209,35,383,548,397,106,182,251,106
210,35,404,546,399,110,177,250,110
211,35,406,546,394,106,179,251,106
212,35,411,544,396,108,176,251,108
213,35,416,549,397,106,183,251,106
214,35,419,550,401,108,183,250,108
215,35,420,547,401,108,178,251,108
216,35,421,547,401,108,178,251,108
217,35,424,546,400,108,177,251,108
218,35,425,543,397,108,175,251,108
219,35,426,552,399,106,185,251,106
220,35,428,542,395,106,176,251,106
221,35,435,549,402,108,181,251,108
222,36,37,547,396,106,181,251,106
223,36,50,547,400,108,179,250,108
224,36,53,551,403,108,182,251,108
225,36,55,549,403,110,178,250,110
226,36,57,546,397,108,178,251,108
227,36,59,552,406,110,181,250,110
228,36,63,545,397,108,176,251,108
229,36,67,542,397,108,175,249,108
230,36,69,549,402,108,181,250,108
231,36,74,550,404,110,179,250,110
232,36,77,544,395,106,178,251,106
233,36,81,547,397,108,179,251,108
234,36,82,544,398,108,176,250,108
235,36,83,549,403,110,178,250,110
236,36,84,550,404,110,179,250,110
237,36,85,542,395,108,174,251,108
238,36,93,546,394,106,180,251,106
239,36,98,551,401,108,182,251,108
240,36,99,548,398,106,182,251,106
241,36,104,548,397,108,180,250,108
242,36,106,546,397,108,178,251,108
243,36,107,547,397,106,181,251,106
244,36,109,551,399,106,185,251,106
245,36,113,548,400,108,180,251,108
246,36,114,549,397,106,183,251,106
247,36,115,547,401,110,176,250,110
248,36,117,542,397,110,172,250,110
249,36,165,548,399,108,179,251,108
250,36,166,550,402,110,179,250,110
251,36,198,550,397,106,183,251,106
252,36,199,546,394,106,179,251,106
253,36,233,551,402,108,182,251,108
254,36,234,546,397,108,178,251,108
255,36,240,549,396,106,183,251,106
256,36,241,550,400,106,184,251,106
257,36,249,549,400,108,180,251,108
258,36,251,550,398,106,183,251,106
259,36,252,544,397,108,176,250,108
260,36,254,546,397,108,178,251,108
261,36,256,546,398,108,178,251,108
262,36,261,555,401,108,186,250,108
263,36,262,552,398,106,185,251,106
264,36,263,547,401,110,177,250,110
265,36,302,542,394,108,173,251,108
266,36,306,554,398,106,187,251,106
267,36,317,545,397,108,177,251,108
268,36,325,544,396,108,176,251,108
269,36,334,546,398,108,177,251,108
270,36,335,555,402,108,186,250,108
271,36,336,553,406,110,182,250,110
272,36,337,547,397,108,179,251,108
273,36,342,548,399,108,179,251,108
274,36,345,550,396,106,183,251,106
275,36,346,554,400,106,187,251,106
276,36,351,548,399,108,179,251,108
277,36,353,548,400,110,178,250,110
278,36,354,551,402,108,183,250,108
279,36,365,551,397,106,184,251,106
280,36,380,547,400,108,179,251,108
281,36,383,548,396,106,182,251,106
282,36,404,545,398,110,175,250,110
283,36,406,548,395,106,181,251,106
284,36,411,546,397,108,178,251,108
285,36,416,549,396,106,183,251,106
286,36,419,546,398,108,178,251,108
287,36,420,547,400,108,178,251,108
288,36,421,547,400,108,178,251,108
289,36,424,550,397,106,183,251,106
290,36,425,543,396,108,175,251,108
291,36,426,551,399,108,182,250,108
292,36,428,543,397,108,175,250,108
293,36,435,550,404,110,180,250,110
294,37,50,548,399,106,181,251,106
295,37,53,557,403,106,189,251,106
296,37,55,550,402,108,180,251,108
297,37,57,550,398,106,183,251,106
298,37,59,554,402,106,186,251,106
299,37,63,549,401,108,179,251,108
300,37,67,544,398,106,178,249,106
301,37,69,550,401,106,183,251,106
302,37,74,553,401,106,185,251,106
303,37,77,546,397,106,179,251,106
304,37,81,549,399,108,180,251,108
305,37,82,549,403,110,179,250,110
306,37,83,554,402,106,186,251,106
307,37,84,549,401,108,179,251,108
308,37,85,546,396,106,179,251,106
309,37,93,550,398,106,183,251,106
310,37,98,560,405,108,191,250,108
311,37,99,550,400,106,183,251,106
312,37,104,549,396,106,182,251,106
313,37,106,548,399,108,179,251,108
314,37,107,549,400,108,180,251,108
315,37,109,691,433,136,224,320,136
316,37,113,550,401,106,183,251,106
317,37,114,549,400,108,180,251,108
318,37,115,689,432,136,223,318,136
319,37,117,546,396,106,179,251,106
320,37,165,556,401,106,188,251,106
321,37,166,554,405,110,183,250,110
322,37,198,557,405,108,188,250,108
323,37,199,548,401,110,177,250,110
324,37,233,553,400,106,185,251,106
325,37,234,550,398,106,183,251,106
326,37,240,551,401,108,182,251,108
327,37,241,553,404,108,184,251,108
328,37,249,558,404,108,189,250,108
329,37,251,550,402,108,180,251,108
330,37,252,545,396,106,178,251,106
331,37,254,551,402,108,183,250,108
332,37,256,548,397,106,181,251,106
333,37,261,559,404,108,190,250,108
334,37,262,554,400,106,186,251,106
335,37,263,548,397,106,181,251,106
336,37,302,549,395,106,181,251,106
337,37,306,553,403,108,183,251,108
338,37,317,549,398,106,182,251,106
339,37,325,549,402,110,179,250,110
340,37,334,552,398,106,184,251,106
341,37,335,555,407,110,184,250,110
342,37,336,557,409,110,186,250,110
343,37,337,551,401,108,182,251,108
344,37,342,555,403,108,186,250,108
345,37,345,684,423,138,219,318,138
346,37,346,556,402,106,188,251,106
347,37,351,550,401,108,180,251,108
348,37,353,549,398,106,182,251,106
349,37,354,552,401,106,185,251,106
350,37,365,553,399,106,185,251,106
351,37,380,550,400,106,183,251,106
352,37,383,550,398,106,183,251,106
353,37,404,550,398,106,183,251,106
354,37,406,548,399,108,178,251,108
355,37,411,548,396,106,181,251,106
356,37,416,551,398,106,184,251,106
357,37,419,550,399,106,183,251,106
358,37,420,553,400,106,185,251,106
359,37,421,551,400,106,183,251,106
360,37,424,553,407,110,182,250,110
361,37,425,545,398,108,176,251,108
362,37,426,557,404,108,188,250,108
363,37,428,544,396,106,177,251,106
364,37,435,550,399,106,183,251,106
365,50,53,562,409,108,192,250,108
366,50,55,557,406,108,187,250,108
367,50,57,553,400,106,186,251,106
368,50,59,557,404,106,189,251,106
369,50,63,552,403,108,182,251,108
370,50,67,549,404,108,181,248,108
371,50,69,553,404,108,184,251,108
372,50,74,556,403,106,188,251,106
373,50,77,553,406,110,182,250,110
374,50,81,553,399,106,186,251,106
375,50,82,549,401,108,180,251,108
376,50,83,553,404,108,183,251,108
377,50,84,552,403,108,182,251,108
378,50,85,549,403,110,178,250,110
379,50,93,551,398,106,184,251,106
380,50,98,560,403,106,192,251,106
381,50,99,553,402,106,186,251,106
382,50,104,552,398,106,185,251,106
383,50,106,541,397,106,179,247,106
384,50,107,552,401,106,185,251,106
385,50,109,554,404,108,185,251,108
386,50,113,555,408,110,184,250,110
387,50,114,556,405,108,187,250,108
388,50,115,553,404,108,183,251,108
389,50,117,549,398,106,182,251,106
390,50,165,561,407,108,191,250,108
391,50,166,554,403,108,184,251,108
392,50,198,557,409,110,185,250,110
393,50,199,550,403,110,178,250,110
394,50,233,558,410,110,186,250,110
395,50,234,553,405,110,182,250,110
396,50,240,552,401,108,183,251,108
397,50,241,555,404,106,188,251,106
398,50,249,554,404,108,184,251,108
399,50,251,555,402,106,187,251,106
400,50,252,550,402,108,181,250,108
401,50,254,553,405,110,182,250,110
402,50,256,551,399,106,184,251,106
403,50,261,559,402,106,191,251,106
404,50,262,557,402,106,189,251,106
405,50,263,551,399,106,184,251,106
406,50,302,549,402,110,177,250,110
407,50,306,559,402,106,191,251,106
408,50,317,552,405,110,181,250,110
409,50,325,550,398,106,183,251,106
410,50,334,551,402,108,181,251,108
411,50,335,559,403,106,191,251,106
412,50,336,557,407,108,187,251,108
413,50,337,552,401,108,183,251,108
414,50,342,551,401,108,181,251,108
415,50,345,555,400,106,187,251,106
416,50,346,560,411,110,188,250,110
417,50,351,559,403,106,191,251,106
418,50,353,554,405,110,183,250,110
419,50,354,557,407,108,188,250,108
420,50,365,552,403,108,182,251,108
421,50,380,552,404,108,183,251,108
422,50,383,551,398,106,184,251,106
423,50,404,551,398,106,184,251,106
424,50,406,551,397,106,183,251,106
425,50,411,551,398,106,184,251,106
426,50,416,554,400,106,187,251,106
427,50,419,553,401,106,186,251,106
428,50,420,552,404,108,182,251,108
429,50,421,552,406,110,180,250,110
430,50,424,555,401,106,187,251,106
431,50,425,550,404,110,179,250,110
432,50,426,555,400,106,187,251,106
433,50,428,547,398,106,180,251,106
434,50,435,556,409,110,185,250,110
435,53,55,556,408,110,185,250,110
436,53,57,556,407,110,186,250,110
437,53,59,559,407,106,191,251,106
438,53,63,556,402,106,188,251,106
439,53,67,549,404,108,181,249,108
440,53,69,555,406,106,188,251,106
441,53,74,554,406,108,184,251,108
442,53,77,551,403,108,182,251,108
443,53,81,555,405,110,185,250,110
444,53,82,551,403,108,183,250,108
445,53,83,555,407,108,185,251,108
446,53,84,557,409,110,186,250,110
447,53,85,549,399,106,182,251,106
448,53,93,551,402,108,182,251,108
449,53,98,558,408,108,188,251,108
450,53,99,551,404,108,182,251,108
451,53,104,552,399,106,185,251,106
452,53,106,553,401,106,186,251,106
453,53,107,552,402,106,185,251,106
454,53,109,556,407,108,187,251,108
455,53,113,553,405,108,184,251,108
456,53,114,559,407,108,191,250,108
457,53,115,553,405,108,183,251,108
458,53,117,548,401,108,179,251,108
459,53,165,562,407,108,193,250,108
460,53,166,554,404,108,184,251,108
461,53,198,555,406,108,185,251,108
462,53,199,553,405,110,182,250,110
463,53,233,561,408,108,192,250,108
464,53,234,555,403,106,188,251,106
465,53,240,556,403,106,189,251,106
466,53,241,558,409,108,189,251,108
467,53,249,558,403,106,190,251,106
468,53,251,557,405,106,189,251,106
469,53,252,551,403,110,181,250,110
470,53,254,556,407,110,186,250,110
471,53,256,551,403,108,182,251,108
472,53,261,560,410,110,189,250,110
473,53,262,553,405,108,183,251,108
474,53,263,551,403,108,182,251,108
475,53,302,554,400,106,186,251,106
476,53,306,561,405,106,193,251,106
477,53,317,553,405,110,183,250,110
478,53,325,550,399,106,183,251,106
479,53,334,557,403,106,189,251,106
480,53,335,562,407,108,193,250,108
481,53,336,557,408,108,187,251,108
482,53,337,556,403,106,189,251,106
483,53,342,556,407,110,185,250,110
484,53,345,553,405,108,183,251,108
485,53,346,558,408,108,188,251,108
486,53,351,558,409,110,187,250,110
487,53,353,552,402,108,183,251,108
488,53,354,558,410,110,188,250,110
489,53,365,558,404,106,190,251,106
490,53,380,554,407,108,185,251,108
491,53,383,550,401,108,181,251,108
492,53,404,556,404,108,188,250,108
493,53,406,556,403,108,187,250,108
494,53,411,553,401,106,186,251,106
495,53,416,554,401,106,187,251,106
496,53,419,556,408,110,186,250,110
497,53,420,555,408,110,184,250,110
498,53,421,554,403,106,186,251,106
499,53,424,556,409,110,185,250,110
500,53,425,552,402,106,185,251,106
501,53,426,557,403,106,189,251,106
502,53,428,547,399,106,180,251,106
503,53,435,555,404,106,188,251,106
504,55,57,554,403,110,183,250,110
505,55,59,559,409,110,187,250,110
506,55,63,557,398,106,188,251,106
507,55,67,550,402,108,182,248,108
508,55,69,554,400,106,186,251,106
509,55,74,559,402,106,190,251,106
510,55,77,552,399,108,182,251,108
511,55,81,556,398,106,188,251,106
512,55,82,552,403,110,181,250,110
513,55,83,558,401,106,189,251,106
514,55,84,557,403,108,187,250,108
515,55,85,548,399,110,177,250,110
516,55,93,554,397,106,186,251,106
517,55,98,559,407,110,187,250,110
518,55,99,556,401,106,188,251,106
519,55,104,555,400,108,186,250,108
520,55,106,556,399,106,188,251,106
521,55,107,553,401,108,184,250,108
522,55,109,559,405,108,190,250,108
523,55,113,554,404,110,183,250,110
524,55,114,553,399,108,183,251,108
525,55,115,558,399,106,189,251,106
526,55,117,552,397,106,184,251,106
527,55,165,560,400,106,191,251,106
528,55,166,555,400,108,184,251,108
529,55,198,558,400,106,189,251,106
530,55,199,552,395,106,183,251,106
531,55,233,559,401,106,190,251,106
532,55,234,556,399,106,188,251,106
533,55,240,557,399,106,189,251,106
534,55,241,559,405,108,189,251,108
535,55,249,561,401,106,192,251,106
536,55,251,558,401,106,189,251,106
537,55,252,549,395,106,181,251,106
538,55,254,554,402,108,185,250,108
539,55,256,554,398,106,186,251,106
540,55,261,556,401,108,185,251,108
541,55,262,556,406,110,184,250,110
542,55,263,554,398,106,186,251,106
543,55,302,553,394,106,184,251,106
544,55,306,562,401,106,193,251,106
545,55,317,553,403,110,182,250,110
546,55,325,553,400,108,184,250,108
547,55,334,558,399,106,189,251,106
548,55,335,560,400,106,191,251,106
549,55,336,562,404,106,193,251,106
550,55,337,557,399,106,189,251,106
551,55,342,556,398,106,187,251,106
552,55,345,554,404,110,182,250,110
553,55,346,559,407,110,187,250,110
554,55,351,560,403,108,190,250,108
555,55,353,553,398,108,183,251,108
556,55,354,556,403,108,187,250,108
557,55,365,559,400,106,190,251,106
558,55,380,559,407,110,186,252,110
559,55,383,554,397,106,186,251,106
560,55,404,552,398,108,182,251,108
561,55,406,552,401,110,180,250,110
562,55,411,554,397,106,186,251,106
563,55,416,553,398,108,183,251,108
564,55,419,556,400,106,188,251,106
565,55,420,553,401,108,182,251,108
566,55,421,555,399,106,186,251,106
567,55,424,554,405,110,182,250,110
568,55,425,553,398,106,185,251,106
569,55,426,554,404,110,182,250,110
570,55,428,549,397,108,179,251,108
571,55,435,556,400,106,188,251,106
572,57,59,557,411,110,186,250,110
573,57,63,554,401,106,187,251,106
574,57,67,545,400,106,180,249,106
575,57,69,551,404,108,183,251,108
576,57,74,552,405,108,183,251,108
577,57,77,547,400,108,179,251,108
578,57,81,551,399,106,185,251,106
579,57,82,550,405,110,180,250,110
580,57,83,556,406,108,187,250,108
581,57,84,555,409,110,184,250,110
582,57,85,547,398,106,181,251,106
583,57,93,551,400,106,185,251,106
584,57,98,557,409,110,186,250,110
585,57,99,551,402,106,185,251,106
586,57,104,548,399,108,180,251,108
587,57,106,549,401,108,181,251,108
588,57,107,550,401,106,184,251,106
589,57,109,554,403,106,188,251,106
590,57,113,549,402,108,181,251,108
591,57,114,550,402,108,182,251,108
592,57,115,553,400,106,186,251,106
593,57,117,549,404,110,179,250,110
594,57,165,556,409,110,185,250,110
595,57,166,555,400,106,188,251,106
596,57,198,553,401,106,186,251,106
597,57,199,552,402,108,183,250,108
598,57,233,554,406,108,185,251,108
599,57,234,554,407,110,184,250,110
600,57,240,552,403,108,184,251,108
601,57,241,555,406,106,189,251,106
602,57,249,556,402,106,189,251,106
603,57,251,554,408,110,183,250,110
604,57,252,546,398,106,180,251,106
605,57,254,552,405,110,182,250,110
606,57,256,554,405,108,186,250,108
607,57,261,556,408,110,185,250,110
608,57,262,554,408,110,183,250,110
609,57,263,550,404,110,180,250,110
610,57,302,553,401,108,184,250,108
611,57,306,557,402,106,190,251,106
612,57,317,548,401,108,180,251,108
