plane,idx,3.0,4.2,6.0,8.5,12.0,17.0,24.0,33.9,48.0
0,0,0.2069304802407664,0.2628005767719129,0.44841158828078076,0.4387822880582722,0.25152778163035394,0.20303224047458235,0.2872107373261479,0.330294793240659,0.4454658356105392
0,1,0.366976698452219,0.30909875976411894,0.3076908000305239,0.3021092264442205,0.3087305483002821,0.21376291816662948,0.39958002765449396,0.4289054876590237,0.3149749099498978
0,2,0.37746391817177927,0.26296392685793807,0.317891125866982,0.3806597570025222,0.24572495805706318,0.326899667504286,0.3318650581827331,0.35258793814401584,0.3751233484466533
0,3,0.3317626470598649,0.26735443890532506,0.27537515423934433,0.35580309299808016,0.310694482970272,0.3166641714191074,0.3492128125100875,0.33901529099194266,0.427012433423004
0,4,0.4105382911178746,0.2923610549214369,0.3571242735529559,0.4033095961178479,0.29951717885686346,0.2838481410355493,0.3373692753353388,0.2746671574603563,0.31023630522944395
0,5,0.36953131335121775,0.4030776156261446,0.4420701267782586,0.38087253766680806,0.23847227630987686,0.25633063893713603,0.30689681215497694,0.2620491937178277,0.2739622255534163
0,6,0.2432634514863516,0.3195879060606524,0.4163219224319778,0.30234814727113474,0.37117300964544686,0.2808211638081559,0.32683089461851894,0.3440243112155537,0.3635203277654029
0,7,0.32807898984874445,0.2806460519505473,0.40692524951342723,0.34805801667486364,0.31287080032498044,0.32379017925356307,0.3470680199677331,0.3626033360714351,0.2687076861380935
0,8,0.4316053263330261,0.31273054206417433,0.35092319981922293,0.29987294094292266,0.31641246528850214,0.28610604796688854,0.32436318583039353,0.38939789592880497,0.2530412237385201
0,9,0.3367038568528437,0.31629526939592445,0.25915834241503777,0.4046043574468205,0.31384138828599867,0.30089645984495567,0.3375240555479031,0.3336382029330411,0.3760957959769183
0,10,0.38367245593303767,0.36923938285024155,0.3636775194219133,0.25396195814399847,0.4892584305879421,0.17835299176221506,0.21923882773414824,0.24900759020127694,0.37208287417922653
0,11,0.2662379825025622,0.34508461628978343,0.3141224454692403,0.3171529845683587,0.45567465861699474,0.2998247470101135,0.23818158231630882,0.3999429387201254,0.3107344913148861
