,A,B,gates,depth,2-gates,Gates
743,63,317,550,397,106,"Counter({'sx': 251, 'rz': 183, 'cz': 106, 'x': 6, 'measure': 4})"
744,63,325,551,400,108,"Counter({'sx': 250, 'rz': 182, 'cz': 108, 'x': 7, 'measure': 4})"
745,63,334,553,397,106,"Counter({'sx': 251, 'rz': 185, 'cz': 106, 'x': 7, 'measure': 4})"
746,63,335,555,398,106,"Counter({'sx': 251, 'rz': 187, 'cz': 106, 'x': 7, 'measure': 4})"
747,63,336,558,409,110,"Counter({'sx': 250, 'rz': 186, 'cz': 110, 'x': 8, 'measure': 4})"
748,63,337,553,403,110,"Counter({'sx': 250, 'rz': 182, 'cz': 110, 'x': 7, 'measure': 4})"
749,63,342,553,398,106,"Counter({'sx': 251, 'rz': 185, 'cz': 106, 'x': 7, 'measure': 4})"
750,63,345,553,397,106,"Counter({'sx': 251, 'rz': 185, 'cz': 106, 'x': 7, 'measure': 4})"
751,63,346,556,404,108,"Counter({'sx': 251, 'rz': 186, 'cz': 108, 'x': 7, 'measure': 4})"
752,63,351,557,400,106,"Counter({'sx': 251, 'rz': 189, 'cz': 106, 'x': 7, 'measure': 4})"
753,63,353,553,403,110,"Counter({'sx': 250, 'rz': 182, 'cz': 110, 'x': 7, 'measure': 4})"
754,63,354,553,400,106,"Counter({'sx': 251, 'rz': 186, 'cz': 106, 'x': 6, 'measure': 4})"
755,63,365,553,405,110,"Counter({'sx': 250, 'rz': 181, 'cz': 110, 'x': 8, 'measure': 4})"
756,63,380,553,406,110,"Counter({'sx': 250, 'rz': 182, 'cz': 110, 'x': 7, 'measure': 4})"
757,63,383,551,397,106,"Counter({'sx': 251, 'rz': 184, 'cz': 106, 'x': 6, 'measure': 4})"
758,63,404,549,395,106,"Counter({'sx': 251, 'rz': 182, 'cz': 106, 'x': 6, 'measure': 4})"
759,63,406,550,401,110,"Counter({'sx': 250, 'rz': 178, 'cz': 110, 'x': 8, 'measure': 4})"
760,63,411,547,396,108,"Counter({'sx': 251, 'rz': 178, 'cz': 108, 'x': 6, 'measure': 4})"
761,63,416,550,398,108,"Counter({'sx': 251, 'rz': 181, 'cz': 108, 'x': 6, 'measure': 4})"
762,63,419,551,398,106,"Counter({'sx': 251, 'rz': 184, 'cz': 106, 'x': 6, 'measure': 4})"
763,63,420,554,399,106,"Counter({'sx': 251, 'rz': 186, 'cz': 106, 'x': 7, 'measure': 4})"
764,63,421,550,397,106,"Counter({'sx': 251, 'rz': 182, 'cz': 106, 'x': 7, 'measure': 4})"
765,63,424,551,402,108,"Counter({'sx': 251, 'rz': 181, 'cz': 108, 'x': 7, 'measure': 4})"
766,63,425,548,399,108,"Counter({'sx': 251, 'rz': 179, 'cz': 108, 'x': 6, 'measure': 4})"
767,63,426,553,397,106,"Counter({'sx': 251, 'rz': 185, 'cz': 106, 'x': 7, 'measure': 4})"
768,63,428,547,400,110,"Counter({'sx': 250, 'rz': 176, 'cz': 110, 'x': 7, 'measure': 4})"
769,63,435,553,405,110,"Counter({'sx': 250, 'rz': 182, 'cz': 110, 'x': 7, 'measure': 4})"
770,67,69,554,402,106,"Counter({'sx': 251, 'rz': 186, 'cz': 106, 'x': 7, 'measure': 4})"
771,67,74,555,404,108,"Counter({'sx': 251, 'rz': 184, 'cz': 108, 'x': 8, 'measure': 4})"
772,67,77,551,403,110,"Counter({'sx': 250, 'rz': 180, 'cz': 110, 'x': 7, 'measure': 4})"
773,67,81,553,400,108,"Counter({'sx': 251, 'rz': 183, 'cz': 108, 'x': 7, 'measure': 4})"
774,67,82,551,404,110,"Counter({'sx': 250, 'rz': 180, 'cz': 110, 'x': 7, 'measure': 4})"
775,67,83,556,405,108,"Counter({'sx': 251, 'rz': 185, 'cz': 108, 'x': 8, 'measure': 4})"
776,67,84,555,400,106,"Counter({'sx': 251, 'rz': 186, 'cz': 106, 'x': 8, 'measure': 4})"
777,67,85,549,402,110,"Counter({'sx': 250, 'rz': 178, 'cz': 110, 'x': 7, 'measure': 4})"
778,67,93,550,398,108,"Counter({'sx': 251, 'rz': 180, 'cz': 108, 'x': 7, 'measure': 4})"
779,67,98,558,408,110,"Counter({'sx': 250, 'rz': 186, 'cz': 110, 'x': 8, 'measure': 4})"
780,67,99,553,406,110,"Counter({'sx': 250, 'rz': 182, 'cz': 110, 'x': 7, 'measure': 4})"
781,67,104,553,397,106,"Counter({'sx': 251, 'rz': 185, 'cz': 106, 'x': 7, 'measure': 4})"
782,67,106,552,400,108,"Counter({'sx': 251, 'rz': 182, 'cz': 108, 'x': 7, 'measure': 4})"
783,67,107,553,400,106,"Counter({'sx': 251, 'rz': 185, 'cz': 106, 'x': 7, 'measure': 4})"
784,67,109,557,402,106,"Counter({'sx': 251, 'rz': 189, 'cz': 106, 'x': 7, 'measure': 4})"
785,67,113,553,404,108,"Counter({'sx': 250, 'rz': 184, 'cz': 108, 'x': 7, 'measure': 4})"
786,67,114,554,405,110,"Counter({'sx': 250, 'rz': 183, 'cz': 110, 'x': 7, 'measure': 4})"
787,67,115,556,399,106,"Counter({'sx': 251, 'rz': 187, 'cz': 106, 'x': 8, 'measure': 4})"
788,67,117,550,403,110,"Counter({'sx': 250, 'rz': 179, 'cz': 110, 'x': 7, 'measure': 4})"
789,67,165,558,400,106,"Counter({'sx': 251, 'rz': 189, 'cz': 106, 'x': 8, 'measure': 4})"
790,67,166,559,403,108,"Counter({'sx': 250, 'rz': 189, 'cz': 108, 'x': 8, 'measure': 4})"
791,67,198,555,406,110,"Counter({'sx': 250, 'rz': 183, 'cz': 110, 'x': 8, 'measure': 4})"
792,67,199,552,397,106,"Counter({'sx': 251, 'rz': 183, 'cz': 106, 'x': 8, 'measure': 4})"
793,67,233,558,405,108,"Counter({'sx': 250, 'rz': 188, 'cz': 108, 'x': 8, 'measure': 4})"
794,67,234,553,404,110,"Counter({'sx': 250, 'rz': 182, 'cz': 110, 'x': 7, 'measure': 4})"
795,67,240,553,400,108,"Counter({'sx': 251, 'rz': 183, 'cz': 108, 'x': 7, 'measure': 4})"
796,67,241,556,403,106,"Counter({'sx': 251, 'rz': 188, 'cz': 106, 'x': 7, 'measure': 4})"
797,67,249,556,407,110,"Counter({'sx': 250, 'rz': 184, 'cz': 110, 'x': 8, 'measure': 4})"
798,67,251,554,403,108,"Counter({'sx': 251, 'rz': 183, 'cz': 108, 'x': 8, 'measure': 4})"
799,67,252,549,398,108,"Counter({'sx': 251, 'rz': 179, 'cz': 108, 'x': 7, 'measure': 4})"
800,67,254,552,399,106,"Counter({'sx': 251, 'rz': 184, 'cz': 106, 'x': 7, 'measure': 4})"
801,67,256,552,401,108,"Counter({'sx': 251, 'rz': 182, 'cz': 108, 'x': 7, 'measure': 4})"
802,67,261,556,403,108,"Counter({'sx': 251, 'rz': 185, 'cz': 108, 'x': 8, 'measure': 4})"
803,67,262,554,403,108,"Counter({'sx': 251, 'rz': 183, 'cz': 108, 'x': 8, 'measure': 4})"
804,67,263,554,400,106,"Counter({'sx': 251, 'rz': 186, 'cz': 106, 'x': 7, 'measure': 4})"
805,67,302,549,401,110,"Counter({'sx': 250, 'rz': 177, 'cz': 110, 'x': 8, 'measure': 4})"
806,67,306,560,401,106,"Counter({'sx': 251, 'rz': 191, 'cz': 106, 'x': 8, 'measure': 4})"
807,67,317,553,399,106,"Counter({'sx': 251, 'rz': 185, 'cz': 106, 'x': 7, 'measure': 4})"
808,67,325,551,397,106,"Counter({'sx': 251, 'rz': 183, 'cz': 106, 'x': 7, 'measure': 4})"
809,67,334,554,403,108,"Counter({'sx': 251, 'rz': 183, 'cz': 108, 'x': 8, 'measure': 4})"
810,67,335,560,402,106,"Counter({'sx': 251, 'rz': 191, 'cz': 106, 'x': 8, 'measure': 4})"
811,67,336,561,408,108,"Counter({'sx': 250, 'rz': 191, 'cz': 108, 'x': 8, 'measure': 4})"
812,67,337,558,405,108,"Counter({'sx': 250, 'rz': 189, 'cz': 108, 'x': 7, 'measure': 4})"
813,67,342,554,398,106,"Counter({'sx': 251, 'rz': 185, 'cz': 106, 'x': 8, 'measure': 4})"
814,67,345,556,399,106,"Counter({'sx': 251, 'rz': 187, 'cz': 106, 'x': 8, 'measure': 4})"
815,67,346,558,401,106,"Counter({'sx': 251, 'rz': 189, 'cz': 106, 'x': 8, 'measure': 4})"
816,67,351,558,400,106,"Counter({'sx': 251, 'rz': 189, 'cz': 106, 'x': 8, 'measure': 4})"
817,67,353,553,400,108,"Counter({'sx': 251, 'rz': 183, 'cz': 108, 'x': 7, 'measure': 4})"
818,67,354,565,408,106,"Counter({'sx': 255, 'rz': 193, 'cz': 106, 'x': 7, 'measure': 4})"
819,67,365,554,406,110,"Counter({'sx': 250, 'rz': 182, 'cz': 110, 'x': 8, 'measure': 4})"
820,67,380,554,401,106,"Counter({'sx': 251, 'rz': 186, 'cz': 106, 'x': 7, 'measure': 4})"
821,67,383,554,399,106,"Counter({'sx': 251, 'rz': 186, 'cz': 106, 'x': 7, 'measure': 4})"
822,67,404,555,403,108,"Counter({'sx': 250, 'rz': 186, 'cz': 108, 'x': 7, 'measure': 4})"
823,67,406,552,396,106,"Counter({'sx': 251, 'rz': 183, 'cz': 106, 'x': 8, 'measure': 4})"
824,67,411,554,399,106,"Counter({'sx': 251, 'rz': 186, 'cz': 106, 'x': 7, 'measure': 4})"
825,67,416,555,399,106,"Counter({'sx': 251, 'rz': 187, 'cz': 106, 'x': 7, 'measure': 4})"
826,67,419,554,400,106,"Counter({'sx': 251, 'rz': 186, 'cz': 106, 'x': 7, 'measure': 4})"
827,67,420,557,401,106,"Counter({'sx': 251, 'rz': 188, 'cz': 106, 'x': 8, 'measure': 4})"
828,67,421,551,401,108,"Counter({'sx': 251, 'rz': 180, 'cz': 108, 'x': 8, 'measure': 4})"
829,67,424,558,402,106,"Counter({'sx': 251, 'rz': 189, 'cz': 106, 'x': 8, 'measure': 4})"
830,67,425,554,404,108,"Counter({'sx': 250, 'rz': 185, 'cz': 108, 'x': 7, 'measure': 4})"
831,67,426,684,428,140,"Counter({'sx': 317, 'rz': 216, 'cz': 140, 'x': 7, 'measure': 4})"
832,67,428,548,401,110,"Counter({'sx': 250, 'rz': 177, 'cz': 110, 'x': 7, 'measure': 4})"
833,67,435,553,402,108,"Counter({'sx': 251, 'rz': 183, 'cz': 108, 'x': 7, 'measure': 4})"
834,69,74,553,399,106,"Counter({'sx': 250, 'rz': 186, 'cz': 106, 'x': 7, 'measure': 4})"
835,69,77,548,398,108,"Counter({'sx': 250, 'rz': 180, 'cz': 108, 'x': 6, 'measure': 4})"
836,69,81,552,401,110,"Counter({'sx': 249, 'rz': 183, 'cz': 110, 'x': 6, 'measure': 4})"
837,69,82,549,401,110,"Counter({'sx': 249, 'rz': 180, 'cz': 110, 'x': 6, 'measure': 4})"
838,69,83,554,400,106,"Counter({'sx': 250, 'rz': 187, 'cz': 106, 'x': 7, 'measure': 4})"
839,69,84,553,399,106,"Counter({'sx': 250, 'rz': 186, 'cz': 106, 'x': 7, 'measure': 4})"
840,69,85,547,399,110,"Counter({'sx': 249, 'rz': 178, 'cz': 110, 'x': 6, 'measure': 4})"
841,69,93,548,397,108,"Counter({'sx': 250, 'rz': 180, 'cz': 108, 'x': 6, 'measure': 4})"
842,69,98,560,403,108,"Counter({'sx': 249, 'rz': 192, 'cz': 108, 'x': 7, 'measure': 4})"
843,69,99,553,405,110,"Counter({'sx': 249, 'rz': 184, 'cz': 110, 'x': 6, 'measure': 4})"
844,69,104,551,396,106,"Counter({'sx': 250, 'rz': 185, 'cz': 106, 'x': 6, 'measure': 4})"
845,69,106,552,398,106,"Counter({'sx': 250, 'rz': 186, 'cz': 106, 'x': 6, 'measure': 4})"
846,69,107,549,398,108,"Counter({'sx': 250, 'rz': 181, 'cz': 108, 'x': 6, 'measure': 4})"
847,69,109,555,401,106,"Counter({'sx': 250, 'rz': 189, 'cz': 106, 'x': 6, 'measure': 4})"
848,69,113,559,406,108,"Counter({'sx': 254, 'rz': 187, 'cz': 108, 'x': 6, 'measure': 4})"
849,69,114,553,399,106,"Counter({'sx': 250, 'rz': 187, 'cz': 106, 'x': 6, 'measure': 4})"
850,69,115,550,400,108,"Counter({'sx': 250, 'rz': 181, 'cz': 108, 'x': 7, 'measure': 4})"
851,69,117,548,400,110,"Counter({'sx': 249, 'rz': 179, 'cz': 110, 'x': 6, 'measure': 4})"
852,69,165,559,403,108,"Counter({'sx': 249, 'rz': 191, 'cz': 108, 'x': 7, 'measure': 4})"
853,69,166,557,400,108,"Counter({'sx': 249, 'rz': 189, 'cz': 108, 'x': 7, 'measure': 4})"
854,69,198,554,399,106,"Counter({'sx': 250, 'rz': 187, 'cz': 106, 'x': 7, 'measure': 4})"
855,69,199,550,401,110,"Counter({'sx': 249, 'rz': 180, 'cz': 110, 'x': 7, 'measure': 4})"
856,69,233,555,400,106,"Counter({'sx': 250, 'rz': 188, 'cz': 106, 'x': 7, 'measure': 4})"
857,69,234,552,398,106,"Counter({'sx': 250, 'rz': 186, 'cz': 106, 'x': 6, 'measure': 4})"
858,69,240,554,403,110,"Counter({'sx': 249, 'rz': 185, 'cz': 110, 'x': 6, 'measure': 4})"
859,69,241,555,404,108,"Counter({'sx': 250, 'rz': 187, 'cz': 108, 'x': 6, 'measure': 4})"
860,69,249,553,402,108,"Counter({'sx': 250, 'rz': 184, 'cz': 108, 'x': 7, 'measure': 4})"
861,69,251,554,400,106,"Counter({'sx': 250, 'rz': 187, 'cz': 106, 'x': 7, 'measure': 4})"
862,69,252,545,395,108,"Counter({'sx': 250, 'rz': 177, 'cz': 108, 'x': 6, 'measure': 4})"
863,69,254,550,399,108,"Counter({'sx': 250, 'rz': 182, 'cz': 108, 'x': 6, 'measure': 4})"
864,69,256,548,398,108,"Counter({'sx': 250, 'rz': 180, 'cz': 108, 'x': 6, 'measure': 4})"
865,69,261,555,404,110,"Counter({'sx': 249, 'rz': 185, 'cz': 110, 'x': 7, 'measure': 4})"
866,69,262,556,400,106,"Counter({'sx': 250, 'rz': 189, 'cz': 106, 'x': 7, 'measure': 4})"
867,69,263,550,397,106,"Counter({'sx': 250, 'rz': 184, 'cz': 106, 'x': 6, 'measure': 4})"
868,69,302,549,400,110,"Counter({'sx': 249, 'rz': 179, 'cz': 110, 'x': 7, 'measure': 4})"
869,69,306,556,398,106,"Counter({'sx': 250, 'rz': 189, 'cz': 106, 'x': 7, 'measure': 4})"
870,69,317,549,399,108,"Counter({'sx': 250, 'rz': 181, 'cz': 108, 'x': 6, 'measure': 4})"
871,69,325,548,398,108,"Counter({'sx': 250, 'rz': 180, 'cz': 108, 'x': 6, 'measure': 4})"
872,69,334,550,400,108,"Counter({'sx': 250, 'rz': 181, 'cz': 108, 'x': 7, 'measure': 4})"
873,69,335,555,405,110,"Counter({'sx': 249, 'rz': 185, 'cz': 110, 'x': 7, 'measure': 4})"
874,69,336,558,403,106,"Counter({'sx': 250, 'rz': 191, 'cz': 106, 'x': 7, 'measure': 4})"
875,69,337,554,403,110,"Counter({'sx': 249, 'rz': 185, 'cz': 110, 'x': 6, 'measure': 4})"
876,69,342,550,399,108,"Counter({'sx': 250, 'rz': 181, 'cz': 108, 'x': 7, 'measure': 4})"
877,69,345,555,400,108,"Counter({'sx': 249, 'rz': 187, 'cz': 108, 'x': 7, 'measure': 4})"
878,69,346,556,400,106,"Counter({'sx': 250, 'rz': 189, 'cz': 106, 'x': 7, 'measure': 4})"
879,69,351,556,399,106,"Counter({'sx': 250, 'rz': 189, 'cz': 106, 'x': 7, 'measure': 4})"
880,69,353,549,396,106,"Counter({'sx': 250, 'rz': 183, 'cz': 106, 'x': 6, 'measure': 4})"
881,69,354,554,401,106,"Counter({'sx': 250, 'rz': 188, 'cz': 106, 'x': 6, 'measure': 4})"
882,69,365,551,401,108,"Counter({'sx': 250, 'rz': 182, 'cz': 108, 'x': 7, 'measure': 4})"
883,69,380,551,402,108,"Counter({'sx': 250, 'rz': 183, 'cz': 108, 'x': 6, 'measure': 4})"
884,69,383,550,396,106,"Counter({'sx': 250, 'rz': 184, 'cz': 106, 'x': 6, 'measure': 4})"
885,69,404,550,396,106,"Counter({'sx': 250, 'rz': 184, 'cz': 106, 'x': 6, 'measure': 4})"
886,69,406,551,401,110,"Counter({'sx': 249, 'rz': 181, 'cz': 110, 'x': 7, 'measure': 4})"
887,69,411,550,396,106,"Counter({'sx': 250, 'rz': 184, 'cz': 106, 'x': 6, 'measure': 4})"
888,69,416,551,399,108,"Counter({'sx': 250, 'rz': 183, 'cz': 108, 'x': 6, 'measure': 4})"
889,69,419,552,399,106,"Counter({'sx': 250, 'rz': 186, 'cz': 106, 'x': 6, 'measure': 4})"
890,69,420,551,402,108,"Counter({'sx': 250, 'rz': 182, 'cz': 108, 'x': 7, 'measure': 4})"
891,69,421,554,402,108,"Counter({'sx': 249, 'rz': 186, 'cz': 108, 'x': 7, 'measure': 4})"
892,69,424,553,405,110,"Counter({'sx': 249, 'rz': 183, 'cz': 110, 'x': 7, 'measure': 4})"
893,69,425,552,401,108,"Counter({'sx': 249, 'rz': 185, 'cz': 108, 'x': 6, 'measure': 4})"
894,69,426,554,398,106,"Counter({'sx': 250, 'rz': 187, 'cz': 106, 'x': 7, 'measure': 4})"
895,69,428,549,400,108,"Counter({'sx': 249, 'rz': 182, 'cz': 108, 'x': 6, 'measure': 4})"
896,69,435,552,399,106,"Counter({'sx': 250, 'rz': 186, 'cz': 106, 'x': 6, 'measure': 4})"
897,74,77,548,399,108,"Counter({'sx': 251, 'rz': 179, 'cz': 108, 'x': 6, 'measure': 4})"
898,74,81,551,400,108,"Counter({'sx': 251, 'rz': 182, 'cz': 108, 'x': 6, 'measure': 4})"
899,74,82,547,398,106,"Counter({'sx': 251, 'rz': 180, 'cz': 106, 'x': 6, 'measure': 4})"
900,74,83,552,403,108,"Counter({'sx': 251, 'rz': 182, 'cz': 108, 'x': 7, 'measure': 4})"
901,74,84,551,402,108,"Counter({'sx': 251, 'rz': 181, 'cz': 108, 'x': 7, 'measure': 4})"
902,74,85,550,400,108,"Counter({'sx': 250, 'rz': 182, 'cz': 108, 'x': 6, 'measure': 4})"
903,74,93,550,397,106,"Counter({'sx': 251, 'rz': 183, 'cz': 106, 'x': 6, 'measure': 4})"
904,74,98,557,407,110,"Counter({'sx': 250, 'rz': 186, 'cz': 110, 'x': 7, 'measure': 4})"
905,74,99,552,401,106,"Counter({'sx': 251, 'rz': 185, 'cz': 106, 'x': 6, 'measure': 4})"
906,74,104,553,403,110,"Counter({'sx': 250, 'rz': 183, 'cz': 110, 'x': 6, 'measure': 4})"
907,74,106,552,403,110,"Counter({'sx': 250, 'rz': 182, 'cz': 110, 'x': 6, 'measure': 4})"
908,74,107,551,400,106,"Counter({'sx': 251, 'rz': 184, 'cz': 106, 'x': 6, 'measure': 4})"
909,74,109,551,401,108,"Counter({'sx': 251, 'rz': 182, 'cz': 108, 'x': 6, 'measure': 4})"
910,74,113,550,400,106,"Counter({'sx': 251, 'rz': 183, 'cz': 106, 'x': 6, 'measure': 4})"
911,74,114,553,400,106,"Counter({'sx': 251, 'rz': 186, 'cz': 106, 'x': 6, 'measure': 4})"
912,74,115,550,401,108,"Counter({'sx': 251, 'rz': 180, 'cz': 108, 'x': 7, 'measure': 4})"
913,74,117,548,397,106,"Counter({'sx': 251, 'rz': 181, 'cz': 106, 'x': 6, 'measure': 4})"
914,74,165,552,402,108,"Counter({'sx': 251, 'rz': 182, 'cz': 108, 'x': 7, 'measure': 4})"
915,74,166,555,405,110,"Counter({'sx': 250, 'rz': 184, 'cz': 110, 'x': 7, 'measure': 4})"
916,74,198,554,400,106,"Counter({'sx': 251, 'rz': 186, 'cz': 106, 'x': 7, 'measure': 4})"
917,74,199,547,398,108,"Counter({'sx': 251, 'rz': 177, 'cz': 108, 'x': 7, 'measure': 4})"
918,74,233,553,403,108,"Counter({'sx': 251, 'rz': 183, 'cz': 108, 'x': 7, 'measure': 4})"
919,74,234,552,399,106,"Counter({'sx': 251, 'rz': 185, 'cz': 106, 'x': 6, 'measure': 4})"
920,74,240,551,400,108,"Counter({'sx': 251, 'rz': 182, 'cz': 108, 'x': 6, 'measure': 4})"
921,74,241,555,405,108,"Counter({'sx': 251, 'rz': 186, 'cz': 108, 'x': 6, 'measure': 4})"
922,74,249,557,408,110,"Counter({'sx': 250, 'rz': 186, 'cz': 110, 'x': 7, 'measure': 4})"
923,74,251,556,408,110,"Counter({'sx': 250, 'rz': 185, 'cz': 110, 'x': 7, 'measure': 4})"
924,74,252,547,398,108,"Counter({'sx': 251, 'rz': 178, 'cz': 108, 'x': 6, 'measure': 4})"
925,74,254,550,400,108,"Counter({'sx': 251, 'rz': 181, 'cz': 108, 'x': 6, 'measure': 4})"
926,74,256,548,399,108,"Counter({'sx': 251, 'rz': 179, 'cz': 108, 'x': 6, 'measure': 4})"
927,74,261,558,401,106,"Counter({'sx': 251, 'rz': 190, 'cz': 106, 'x': 7, 'measure': 4})"
928,74,262,554,399,106,"Counter({'sx': 251, 'rz': 186, 'cz': 106, 'x': 7, 'measure': 4})"
929,74,263,548,399,108,"Counter({'sx': 251, 'rz': 179, 'cz': 108, 'x': 6, 'measure': 4})"
930,74,302,550,402,110,"Counter({'sx': 250, 'rz': 179, 'cz': 110, 'x': 7, 'measure': 4})"
931,74,306,556,399,106,"Counter({'sx': 251, 'rz': 188, 'cz': 106, 'x': 7, 'measure': 4})"
932,74,317,549,400,108,"Counter({'sx': 251, 'rz': 180, 'cz': 108, 'x': 6, 'measure': 4})"
933,74,325,546,397,108,"Counter({'sx': 251, 'rz': 177, 'cz': 108, 'x': 6, 'measure': 4})"
934,74,334,554,399,106,"Counter({'sx': 251, 'rz': 186, 'cz': 106, 'x': 7, 'measure': 4})"
935,74,335,556,407,110,"Counter({'sx': 250, 'rz': 185, 'cz': 110, 'x': 7, 'measure': 4})"
936,74,336,556,402,106,"Counter({'sx': 251, 'rz': 188, 'cz': 106, 'x': 7, 'measure': 4})"
937,74,337,555,405,110,"Counter({'sx': 250, 'rz': 185, 'cz': 110, 'x': 6, 'measure': 4})"
938,74,342,550,400,108,"Counter({'sx': 251, 'rz': 180, 'cz': 108, 'x': 7, 'measure': 4})"
939,74,345,552,404,110,"Counter({'sx': 250, 'rz': 181, 'cz': 110, 'x': 7, 'measure': 4})"
940,74,346,559,409,110,"Counter({'sx': 250, 'rz': 188, 'cz': 110, 'x': 7, 'measure': 4})"
941,74,351,556,407,110,"Counter({'sx': 250, 'rz': 185, 'cz': 110, 'x': 7, 'measure': 4})"
942,74,353,551,400,108,"Counter({'sx': 251, 'rz': 182, 'cz': 108, 'x': 6, 'measure': 4})"
943,74,354,554,402,106,"Counter({'sx': 251, 'rz': 187, 'cz': 106, 'x': 6, 'measure': 4})"
944,74,365,553,398,106,"Counter({'sx': 251, 'rz': 185, 'cz': 106, 'x': 7, 'measure': 4})"
945,74,380,555,408,110,"Counter({'sx': 250, 'rz': 185, 'cz': 110, 'x': 6, 'measure': 4})"
946,74,383,554,402,108,"Counter({'sx': 250, 'rz': 186, 'cz': 108, 'x': 6, 'measure': 4})"
947,74,404,548,398,108,"Counter({'sx': 251, 'rz': 179, 'cz': 108, 'x': 6, 'measure': 4})"
948,74,406,548,398,108,"Counter({'sx': 251, 'rz': 178, 'cz': 108, 'x': 7, 'measure': 4})"
949,74,411,550,397,106,"Counter({'sx': 251, 'rz': 183, 'cz': 106, 'x': 6, 'measure': 4})"
950,74,416,553,399,106,"Counter({'sx': 251, 'rz': 186, 'cz': 106, 'x': 6, 'measure': 4})"
951,74,419,554,403,108,"Counter({'sx': 250, 'rz': 186, 'cz': 108, 'x': 6, 'measure': 4})"
952,74,420,555,408,110,"Counter({'sx': 250, 'rz': 184, 'cz': 110, 'x': 7, 'measure': 4})"
953,74,421,551,399,106,"Counter({'sx': 251, 'rz': 183, 'cz': 106, 'x': 7, 'measure': 4})"
954,74,424,558,405,108,"Counter({'sx': 250, 'rz': 189, 'cz': 108, 'x': 7, 'measure': 4})"
955,74,425,551,404,110,"Counter({'sx': 250, 'rz': 181, 'cz': 110, 'x': 6, 'measure': 4})"
956,74,426,554,399,106,"Counter({'sx': 251, 'rz': 186, 'cz': 106, 'x': 7, 'measure': 4})"
957,74,428,548,400,108,"Counter({'sx': 250, 'rz': 180, 'cz': 108, 'x': 6, 'measure': 4})"
958,74,435,551,402,108,"Counter({'sx': 251, 'rz': 182, 'cz': 108, 'x': 6, 'measure': 4})"
959,77,81,552,401,108,"Counter({'sx': 250, 'rz': 184, 'cz': 108, 'x': 6, 'measure': 4})"
960,77,82,548,403,110,"Counter({'sx': 250, 'rz': 178, 'cz': 110, 'x': 6, 'measure': 4})"
961,77,83,554,408,110,"Counter({'sx': 250, 'rz': 183, 'cz': 110, 'x': 7, 'measure': 4})"
962,77,84,547,401,108,"Counter({'sx': 251, 'rz': 178, 'cz': 108, 'x': 6, 'measure': 4})"
963,77,85,544,396,106,"Counter({'sx': 251, 'rz': 178, 'cz': 106, 'x': 5, 'measure': 4})"
964,77,93,550,400,108,"Counter({'sx': 250, 'rz': 182, 'cz': 108, 'x': 6, 'measure': 4})"
965,77,98,559,405,108,"Counter({'sx': 250, 'rz': 190, 'cz': 108, 'x': 7, 'measure': 4})"
966,77,99,548,400,106,"Counter({'sx': 251, 'rz': 182, 'cz': 106, 'x': 5, 'measure': 4})"
967,77,104,547,396,106,"Counter({'sx': 251, 'rz': 181, 'cz': 106, 'x': 5, 'measure': 4})"
968,77,106,548,398,106,"Counter({'sx': 251, 'rz': 182, 'cz': 106, 'x': 5, 'measure': 4})"
969,77,107,551,404,110,"Counter({'sx': 250, 'rz': 181, 'cz': 110, 'x': 6, 'measure': 4})"
970,77,109,549,402,108,"Counter({'sx': 251, 'rz': 181, 'cz': 108, 'x': 5, 'measure': 4})"
971,77,113,546,400,108,"Counter({'sx': 251, 'rz': 178, 'cz': 108, 'x': 5, 'measure': 4})"
972,77,114,547,400,108,"Counter({'sx': 251, 'rz': 179, 'cz': 108, 'x': 5, 'measure': 4})"
973,77,115,546,400,108,"Counter({'sx': 251, 'rz': 177, 'cz': 108, 'x': 6, 'measure': 4})"
974,77,117,541,396,108,"Counter({'sx': 251, 'rz': 173, 'cz': 108, 'x': 5, 'measure': 4})"
975,77,165,556,403,108,"Counter({'sx': 250, 'rz': 187, 'cz': 108, 'x': 7, 'measure': 4})"
976,77,166,549,401,108,"Counter({'sx': 251, 'rz': 180, 'cz': 108, 'x': 6, 'measure': 4})"
977,77,198,548,401,108,"Counter({'sx': 251, 'rz': 179, 'cz': 108, 'x': 6, 'measure': 4})"
978,77,199,546,396,106,"Counter({'sx': 251, 'rz': 179, 'cz': 106, 'x': 6, 'measure': 4})"
979,77,233,549,402,108,"Counter({'sx': 251, 'rz': 180, 'cz': 108, 'x': 6, 'measure': 4})"
980,77,234,548,398,106,"Counter({'sx': 251, 'rz': 182, 'cz': 106, 'x': 5, 'measure': 4})"
981,77,240,547,399,108,"Counter({'sx': 251, 'rz': 179, 'cz': 108, 'x': 5, 'measure': 4})"
982,77,241,557,410,110,"Counter({'sx': 250, 'rz': 187, 'cz': 110, 'x': 6, 'measure': 4})"
983,77,249,553,400,106,"Counter({'sx': 251, 'rz': 186, 'cz': 106, 'x': 6, 'measure': 4})"
984,77,251,548,402,108,"Counter({'sx': 251, 'rz': 179, 'cz': 108, 'x': 6, 'measure': 4})"
985,77,252,543,396,106,"Counter({'sx': 251, 'rz': 177, 'cz': 106, 'x': 5, 'measure': 4})"
986,77,254,552,404,108,"Counter({'sx': 250, 'rz': 184, 'cz': 108, 'x': 6, 'measure': 4})"
987,77,256,548,399,106,"Counter({'sx': 251, 'rz': 182, 'cz': 106, 'x': 5, 'measure': 4})"
